FragmentID	FragmentLength	Mode	Species	Truth	Prediction	Correct
FRAG|20000|Salmonella_enterica|Prokaryote|064|00002|Salmonella_enterica_chromosome|3740001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|065|00002|Salmonella_enterica_chromosome|3800001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|066|00002|Salmonella_enterica_chromosome|3860001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|067|00002|Salmonella_enterica_chromosome|3920001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|068|00002|Salmonella_enterica_chromosome|3980001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|069|00002|Salmonella_enterica_chromosome|4040001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|070|00002|Salmonella_enterica_chromosome|4100001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|071|00002|Salmonella_enterica_chromosome|4160001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|072|00002|Salmonella_enterica_chromosome|4220001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|073|00002|Salmonella_enterica_chromosome|4280001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|074|00002|Salmonella_enterica_chromosome|4340001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|075|00002|Salmonella_enterica_chromosome|4400001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|076|00002|Salmonella_enterica_chromosome|4460001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|077|00002|Salmonella_enterica_chromosome|4520001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|078|00002|Salmonella_enterica_chromosome|4580001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|079|00002|Salmonella_enterica_chromosome|4640001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Salmonella_enterica|Prokaryote|080|00002|Salmonella_enterica_chromosome|4720001	20000	Strict	Salmonella enterica	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|001|00001|Staphylococcus_aureus_chromosome|1	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|002|00001|Staphylococcus_aureus_chromosome|20001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|003|00001|Staphylococcus_aureus_chromosome|60001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|004|00001|Staphylococcus_aureus_chromosome|100001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|005|00001|Staphylococcus_aureus_chromosome|120001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|006|00001|Staphylococcus_aureus_chromosome|160001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|007|00001|Staphylococcus_aureus_chromosome|200001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|008|00001|Staphylococcus_aureus_chromosome|220001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|009|00001|Staphylococcus_aureus_chromosome|260001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|010|00001|Staphylococcus_aureus_chromosome|300001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|011|00001|Staphylococcus_aureus_chromosome|320001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|012|00001|Staphylococcus_aureus_chromosome|360001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|013|00001|Staphylococcus_aureus_chromosome|400001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|014|00001|Staphylococcus_aureus_chromosome|440001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|015|00001|Staphylococcus_aureus_chromosome|460001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|016|00001|Staphylococcus_aureus_chromosome|500001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|017|00001|Staphylococcus_aureus_chromosome|540001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|018|00001|Staphylococcus_aureus_chromosome|560001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|019|00001|Staphylococcus_aureus_chromosome|600001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|020|00001|Staphylococcus_aureus_chromosome|640001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|021|00001|Staphylococcus_aureus_chromosome|660001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|022|00001|Staphylococcus_aureus_chromosome|700001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|023|00001|Staphylococcus_aureus_chromosome|740001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|024|00001|Staphylococcus_aureus_chromosome|780001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|025|00001|Staphylococcus_aureus_chromosome|800001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|026|00001|Staphylococcus_aureus_chromosome|840001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|027|00001|Staphylococcus_aureus_chromosome|880001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|028|00001|Staphylococcus_aureus_chromosome|900001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|029|00001|Staphylococcus_aureus_chromosome|940001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|030|00001|Staphylococcus_aureus_chromosome|980001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|031|00001|Staphylococcus_aureus_chromosome|1000001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|032|00001|Staphylococcus_aureus_chromosome|1040001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|033|00001|Staphylococcus_aureus_chromosome|1080001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|034|00001|Staphylococcus_aureus_chromosome|1100001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|035|00001|Staphylococcus_aureus_chromosome|1140001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|036|00001|Staphylococcus_aureus_chromosome|1180001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|037|00001|Staphylococcus_aureus_chromosome|1220001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|038|00001|Staphylococcus_aureus_chromosome|1240001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|039|00001|Staphylococcus_aureus_chromosome|1280001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|040|00001|Staphylococcus_aureus_chromosome|1320001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|041|00001|Staphylococcus_aureus_chromosome|1340001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|042|00001|Staphylococcus_aureus_chromosome|1380001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|043|00001|Staphylococcus_aureus_chromosome|1420001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|044|00001|Staphylococcus_aureus_chromosome|1440001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|045|00001|Staphylococcus_aureus_chromosome|1480001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|046|00001|Staphylococcus_aureus_chromosome|1520001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|047|00001|Staphylococcus_aureus_chromosome|1560001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|048|00001|Staphylococcus_aureus_chromosome|1580001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|049|00001|Staphylococcus_aureus_chromosome|1620001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|050|00001|Staphylococcus_aureus_chromosome|1660001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|051|00001|Staphylococcus_aureus_chromosome|1680001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|052|00001|Staphylococcus_aureus_chromosome|1720001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|053|00001|Staphylococcus_aureus_chromosome|1760001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|054|00001|Staphylococcus_aureus_chromosome|1780001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|055|00001|Staphylococcus_aureus_chromosome|1820001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|056|00001|Staphylococcus_aureus_chromosome|1860001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|057|00001|Staphylococcus_aureus_chromosome|1880001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|058|00001|Staphylococcus_aureus_chromosome|1920001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|059|00001|Staphylococcus_aureus_chromosome|1960001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|060|00001|Staphylococcus_aureus_chromosome|2000001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|061|00001|Staphylococcus_aureus_chromosome|2020001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|062|00001|Staphylococcus_aureus_chromosome|2060001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|063|00001|Staphylococcus_aureus_chromosome|2100001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|064|00001|Staphylococcus_aureus_chromosome|2120001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|065|00001|Staphylococcus_aureus_chromosome|2160001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|066|00001|Staphylococcus_aureus_chromosome|2200001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|067|00001|Staphylococcus_aureus_chromosome|2220001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|068|00001|Staphylococcus_aureus_chromosome|2260001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|069|00001|Staphylococcus_aureus_chromosome|2300001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|070|00001|Staphylococcus_aureus_chromosome|2340001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|071|00001|Staphylococcus_aureus_chromosome|2360001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|072|00001|Staphylococcus_aureus_chromosome|2400001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|073|00001|Staphylococcus_aureus_chromosome|2440001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|074|00001|Staphylococcus_aureus_chromosome|2460001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|075|00001|Staphylococcus_aureus_chromosome|2500001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|076|00001|Staphylococcus_aureus_chromosome|2540001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|077|00001|Staphylococcus_aureus_chromosome|2560001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|078|00001|Staphylococcus_aureus_chromosome|2600001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|079|00001|Staphylococcus_aureus_chromosome|2640001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Staphylococcus_aureus|Prokaryote|080|00001|Staphylococcus_aureus_chromosome|2680001	20000	Strict	Staphylococcus aureus	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|001|00001|BS.pilon.polished.v3.ST170922|1	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|002|00001|BS.pilon.polished.v3.ST170922|40001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|003|00001|BS.pilon.polished.v3.ST170922|100001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|004|00001|BS.pilon.polished.v3.ST170922|140001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|005|00001|BS.pilon.polished.v3.ST170922|200001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|006|00001|BS.pilon.polished.v3.ST170922|240001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|007|00001|BS.pilon.polished.v3.ST170922|300001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|008|00001|BS.pilon.polished.v3.ST170922|340001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|009|00001|BS.pilon.polished.v3.ST170922|400001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|010|00001|BS.pilon.polished.v3.ST170922|440001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|011|00001|BS.pilon.polished.v3.ST170922|500001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|012|00001|BS.pilon.polished.v3.ST170922|540001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|013|00001|BS.pilon.polished.v3.ST170922|600001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|014|00001|BS.pilon.polished.v3.ST170922|660001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|015|00001|BS.pilon.polished.v3.ST170922|700001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|016|00001|BS.pilon.polished.v3.ST170922|760001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|017|00001|BS.pilon.polished.v3.ST170922|800001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|018|00001|BS.pilon.polished.v3.ST170922|860001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|019|00001|BS.pilon.polished.v3.ST170922|900001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|020|00001|BS.pilon.polished.v3.ST170922|960001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|021|00001|BS.pilon.polished.v3.ST170922|1000001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|022|00001|BS.pilon.polished.v3.ST170922|1060001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|023|00001|BS.pilon.polished.v3.ST170922|1100001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|024|00001|BS.pilon.polished.v3.ST170922|1160001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|025|00001|BS.pilon.polished.v3.ST170922|1220001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|026|00001|BS.pilon.polished.v3.ST170922|1260001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|027|00001|BS.pilon.polished.v3.ST170922|1320001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|028|00001|BS.pilon.polished.v3.ST170922|1360001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|029|00001|BS.pilon.polished.v3.ST170922|1420001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|030|00001|BS.pilon.polished.v3.ST170922|1460001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|031|00001|BS.pilon.polished.v3.ST170922|1520001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|032|00001|BS.pilon.polished.v3.ST170922|1560001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|033|00001|BS.pilon.polished.v3.ST170922|1620001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|034|00001|BS.pilon.polished.v3.ST170922|1660001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|035|00001|BS.pilon.polished.v3.ST170922|1720001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|036|00001|BS.pilon.polished.v3.ST170922|1780001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|037|00001|BS.pilon.polished.v3.ST170922|1820001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|038|00001|BS.pilon.polished.v3.ST170922|1880001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|039|00001|BS.pilon.polished.v3.ST170922|1920001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|040|00001|BS.pilon.polished.v3.ST170922|1980001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|041|00001|BS.pilon.polished.v3.ST170922|2020001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|042|00001|BS.pilon.polished.v3.ST170922|2080001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|043|00001|BS.pilon.polished.v3.ST170922|2120001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|044|00001|BS.pilon.polished.v3.ST170922|2180001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|045|00001|BS.pilon.polished.v3.ST170922|2220001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|046|00001|BS.pilon.polished.v3.ST170922|2280001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|047|00001|BS.pilon.polished.v3.ST170922|2340001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|048|00001|BS.pilon.polished.v3.ST170922|2380001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|049|00001|BS.pilon.polished.v3.ST170922|2440001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|050|00001|BS.pilon.polished.v3.ST170922|2480001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|051|00001|BS.pilon.polished.v3.ST170922|2540001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|052|00001|BS.pilon.polished.v3.ST170922|2580001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|053|00001|BS.pilon.polished.v3.ST170922|2640001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|054|00001|BS.pilon.polished.v3.ST170922|2680001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|055|00001|BS.pilon.polished.v3.ST170922|2740001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|056|00001|BS.pilon.polished.v3.ST170922|2780001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|057|00001|BS.pilon.polished.v3.ST170922|2840001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|058|00001|BS.pilon.polished.v3.ST170922|2900001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|059|00001|BS.pilon.polished.v3.ST170922|2940001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|060|00001|BS.pilon.polished.v3.ST170922|3000001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|061|00001|BS.pilon.polished.v3.ST170922|3040001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|062|00001|BS.pilon.polished.v3.ST170922|3100001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|063|00001|BS.pilon.polished.v3.ST170922|3140001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|064|00001|BS.pilon.polished.v3.ST170922|3200001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
FRAG|20000|Bacillus_subtilis|Prokaryote|065|00001|BS.pilon.polished.v3.ST170922|3240001	20000	Balanced	Bacillus subtilis	Prokaryote	Prokaryote	true
