genome_id	metagenome_id	genome_length	num_contigs	n50	num_16s	num_5s	num_23s	num_trna	completeness	contamination	quality_score	mimag_quality	otu_id	ecosystem	ecosystem_category	ecosystem_type	habitat	longitude	latitude
3300029523_21	3300029523	2246492	116	27630	1	0	2	41	90.93	0.53	88.28	MQ	OTU-6831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Human	Digestive system	Human fecal	121.468	31.2123
3300029523_20	3300029523	2344460	21	141574	1	5	2	55	99.98	1.55	92.23	HQ	OTU-12878	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__CAG-207;s__GCA_000436295.1	Human	Digestive system	Human fecal	121.468	31.2123
3300029523_23	3300029523	2069671	39	79930	1	2	1	38	88.1	0.27	86.75	MQ	OTU-3421	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA4263;s__	Human	Digestive system	Human fecal	121.468	31.2123
3300029523_29	3300029523	1505642	8	452022	0	1	0	29	78.52	0	78.52	MQ	OTU-5895	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__;s__	Human	Digestive system	Human fecal	121.468	31.2123
3300029523_28	3300029523	1534929	232	7264	0	0	0	28	60.45	0	60.45	MQ	OTU-12746	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__;s__	Human	Digestive system	Human fecal	121.468	31.2123
3300029523_22	3300029523	2169147	23	163566	1	1	1	52	99.19	0.81	95.14	HQ	OTU-3665	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__GCF_002232035.1	Human	Digestive system	Human fecal	121.468	31.2123
3300029523_14	3300029523	2766662	17	226994	1	0	3	42	98.66	0	98.66	MQ	OTU-7970	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-127;s__CAG-127 sp2	Human	Digestive system	Human fecal	121.468	31.2123
3300029523_16	3300029523	2663017	32	138434	1	3	0	40	95.08	1.34	88.38	MQ	OTU-15910	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__	Human	Digestive system	Human fecal	121.468	31.2123
3300029523_12	3300029523	3032252	130	34855	0	1	1	43	98.22	1.18	92.32	MQ	OTU-15912	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__	Human	Digestive system	Human fecal	121.468	31.2123
3300029523_18	3300029523	2570400	12	340784	1	1	1	50	91.53	0	91.53	HQ	OTU-1410	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA1685;s__GCA_002320595.1	Human	Digestive system	Human fecal	121.468	31.2123
3300029523_19	3300029523	2408017	43	94960	2	4	1	49	99.15	0	99.15	HQ	OTU-8845	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Pyramidobacter;s__Pyramidobacter piscolens	Human	Digestive system	Human fecal	121.468	31.2123
3300029523_32	3300029523	1283775	45	38372	1	2	0	17	64.69	0.71	61.14	MQ	OTU-959	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	Human	Digestive system	Human fecal	121.468	31.2123
3300029523_30	3300029523	1408425	26	83867	1	2	1	28	76.51	0	76.51	MQ	OTU-1848	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__GCA_000433195.1	Human	Digestive system	Human fecal	121.468	31.2123
3300029523_31	3300029523	1402074	11	219271	1	0	1	26	56.38	0	56.38	MQ	OTU-14795	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__	Human	Digestive system	Human fecal	121.468	31.2123
3300029523_3	3300029523	6467341	70	137914	0	1	0	56	92.41	3.96	72.61	MQ	OTU-16534	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella hathewayi_A	Human	Digestive system	Human fecal	121.468	31.2123
3300029523_17	3300029523	2639883	237	14064	2	1	1	44	87.76	1.63	79.61	MQ	OTU-3269	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp1	Human	Digestive system	Human fecal	121.468	31.2123
3300029505_10	3300029505	2099608	14	231619	1	2	1	43	99.33	0.67	95.98	HQ	OTU-10265	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Ruminococcus_E;s__Ruminococcus_E bromii	Human	Digestive system	Human fecal	121.468	31.2123
3300029505_11	3300029505	2093197	64	79811	1	2	2	41	97.35	0.24	96.15	HQ	OTU-11698	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	Human	Digestive system	Human fecal	121.468	31.2123
3300029505_12	3300029505	1922213	18	156997	1	3	1	45	90.8	0.68	87.4	HQ	OTU-3242	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum	Human	Digestive system	Human fecal	121.468	31.2123
3300029505_13	3300029505	1629407	220	8573	2	1	1	25	76.39	3.21	60.34	MQ	OTU-8861	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__	Human	Digestive system	Human fecal	121.468	31.2123
3300029505_8	3300029505	2605858	39	85616	0	1	0	38	96.64	0.67	93.29	MQ	OTU-2435	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__CAG-41;f__UBA1381;g__CAG-41;s__CAG-41 sp1	Human	Digestive system	Human fecal	121.468	31.2123
3300029505_9	3300029505	2503576	26	147882	0	0	0	20	82.08	0	82.08	MQ	OTU-17399	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium ramosum	Human	Digestive system	Human fecal	121.468	31.2123
3300029505_6	3300029505	2708213	32	136152	1	0	2	55	99.37	0	99.37	MQ	OTU-15004	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__GCA_000435655.1	Human	Digestive system	Human fecal	121.468	31.2123
3300029505_7	3300029505	2635908	17	220139	2	0	1	34	97.99	0	97.99	MQ	OTU-10539	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira rogosae	Human	Digestive system	Human fecal	121.468	31.2123
3300029505_5	3300029505	2782999	25	206290	1	1	1	48	97.96	0.68	94.56	HQ	OTU-13648	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Human	Digestive system	Human fecal	121.468	31.2123
3300029505_3	3300029505	3044921	88	53360	1	8	2	75	98.88	4.65	75.63	HQ	OTU-676	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__	Human	Digestive system	Human fecal	121.468	31.2123
3300011602_6	3300011602	2655766	25	131079	1	2	1	48	99.78	0.22	98.68	HQ	OTU-16535	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium flavescens	Built environment	City	city subway metal/plastic	-73.97	40.76
3300011602_5	3300011602	2772458	10	434471	1	1	1	20	71.09	0	71.09	MQ	OTU-11765	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Acidovorax;s__Acidovorax temperans	Built environment	City	city subway metal/plastic	-73.97	40.76
3300011602_4	3300011602	2821879	101	67079	0	1	0	39	89.72	0.32	88.12	MQ	OTU-11713	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__GCF_000213615.1	Built environment	City	city subway metal/plastic	-73.97	40.76
3300011602_3	3300011602	2993343	141	30415	2	2	1	58	97.32	0.22	96.22	HQ	OTU-4244	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter radioresistens	Built environment	City	city subway metal/plastic	-73.97	40.76
3300011602_2	3300011602	3061623	26	210928	1	4	1	60	98.65	0.45	96.4	HQ	OTU-16614	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium variabile	Built environment	City	city subway metal/plastic	-73.97	40.76
3300011641_6	3300011641	2313845	337	7602	1	1	1	41	60.87	0	60.87	MQ	OTU-17858	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas diminuta	Built environment	City	city subway metal/plastic	-74	40.71
3300011641_7	3300011641	1475542	171	10197	1	1	0	40	87.38	0.05	87.13	MQ	OTU-8020	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__Leuconostoc citreum	Built environment	City	city subway metal/plastic	-74	40.71
3300011641_4	3300011641	4169140	47	133483	1	1	1	46	100	0.27	98.65	HQ	OTU-5317	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Proteiniphilum;s__Proteiniphilum saccharofermentans	Built environment	City	city subway metal/plastic	-74	40.71
3300011641_2	3300011641	4499388	293	21616	1	4	0	49	92.61	0.73	88.96	MQ	OTU-5373	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__	Built environment	City	city subway metal/plastic	-74	40.71
3300011641_1	3300011641	6033724	46	220344	1	1	1	65	99.52	1.9	90.02	HQ	OTU-8350	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__GCA_002322295.1	Built environment	City	city subway metal/plastic	-74	40.71
3300011798_3	3300011798	4052379	412	13048	0	0	0	46	82.37	4.85	58.12	MQ	OTU-14174	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A sp10	Built environment	City	city subway metal/plastic	-74	40.7
3300011798_2	3300011798	5646734	44	334342	1	1	0	64	100	1.43	92.85	MQ	OTU-8350	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__GCA_002322295.1	Built environment	City	city subway metal/plastic	-74	40.7
3300011864_1	3300011864	5425345	261	33814	1	1	1	53	97.86	2.46	85.56	HQ	OTU-8350	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__	Built environment	City	city subway metal/plastic	-74.01	40.7
3300011663_2	3300011663	4790834	72	92480	0	1	1	46	94.14	2.37	82.29	MQ	OTU-16484	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas geniculata	Built environment	City	city subway metal/plastic	-74.01	40.7
3300011663_1	3300011663	5296172	91	98306	0	0	0	42	99.59	1.37	92.74	MQ	OTU-17560	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A stutzeri_L	Built environment	City	city subway metal/plastic	-74.01	40.7
3300011663_5	3300011663	3808694	95	78191	0	2	0	56	71.9	1.3	65.4	MQ	OTU-4915	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia adecarboxylata	Built environment	City	city subway metal/plastic	-74.01	40.7
3300011620_3	3300011620	3820350	445	10607	1	5	0	53	87.65	1.45	80.4	MQ	OTU-3225	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__GCA_002416465.1	Built environment	City	city subway metal/plastic	-73.99	40.74
3300011620_2	3300011620	4066424	96	69193	1	2	1	55	99.48	0.89	95.03	HQ	OTU-14065	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas sp21	Built environment	City	city subway metal/plastic	-73.99	40.74
3300012248_2	3300012248	3813467	280	17911	0	1	0	39	87.2	1.45	79.95	MQ	OTU-10668	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__	Built environment	City	city subway metal/plastic	-73.98	40.76
3300012248_4	3300012248	2281662	46	74184	0	3	0	33	50.71	0	50.71	MQ	OTU-4915	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia adecarboxylata	Built environment	City	city subway metal/plastic	-73.98	40.76
3300012248_3	3300012248	3809608	9	1087883	1	2	1	57	99.24	0.78	95.34	HQ	OTU-8377	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__GCA_002363375.1	Built environment	City	city subway metal/plastic	-73.98	40.76
3300011810_4	3300011810	3062564	543	5770	0	0	0	30	55.98	0.24	54.78	MQ	OTU-25	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__GCA_002322295.1	Built environment	City	city subway metal/plastic	NULL	NULL
3300011810_3	3300011810	4660339	32	249874	1	4	1	63	99.57	0.61	96.52	HQ	OTU-4915	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia adecarboxylata	Built environment	City	city subway metal/plastic	NULL	NULL
3300011831_1	3300011831	6419571	60	197299	1	0	0	66	99.84	2.14	89.14	MQ	OTU-4618	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium sp2	Built environment	City	city subway metal/plastic	-74	40.71
3300011831_2	3300011831	4728644	36	197895	1	1	1	46	100	0	100	HQ	OTU-12219	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas capnocytophagoides	Built environment	City	city subway metal/plastic	-74	40.71
3300011831_5	3300011831	3313160	454	8299	0	1	0	42	55.05	0.94	50.35	MQ	OTU-17028	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia_A	Built environment	City	city subway metal/plastic	-74	40.71
3300011831_4	3300011831	4289086	104	67992	1	2	1	37	94.98	2.32	83.38	MQ	OTU-14174	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A sp10	Built environment	City	city subway metal/plastic	-74	40.71
3300029710_33	3300029710	1672486	14	288923	0	0	0	31	70.47	0	70.47	MQ	OTU-4208	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__GCA_900066845.1	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_21	3300029710	2188265	177	15527	0	0	0	36	88.1	0.8	84.1	MQ	OTU-9180	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__UBA9091	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_27	3300029710	2038328	13	205628	1	2	1	45	90.94	0	90.94	HQ	OTU-2263	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__GCA_000431075.1	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_26	3300029710	2085732	35	101149	2	0	1	34	80.58	0	80.58	MQ	OTU-6831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_29	3300029710	1951160	185	13509	0	0	1	37	90.04	4.37	68.19	MQ	OTU-6914	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_22	3300029710	2176586	20	172777	2	2	0	39	99.33	0.34	97.63	MQ	OTU-9037	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Ruminococcus_E;s__	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_8	3300029710	3690804	174	78013	1	1	1	35	62.07	1.72	53.47	MQ	OTU-1996	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_14	3300029710	3037220	50	93216	2	3	1	49	99.3	1.17	93.45	HQ	OTU-3269	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp1	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_15	3300029710	2829108	36	139503	1	4	1	58	100	0	100	HQ	OTU-937	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_16	3300029710	2817764	27	162948	1	1	1	49	97.96	0	97.96	HQ	OTU-13648	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_17	3300029710	2788455	39	130596	1	0	1	32	95.95	0	95.95	MQ	OTU-8646	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__GCA_000437735.1	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_18	3300029710	2683758	30	148931	2	1	0	42	97.26	0	97.26	MQ	OTU-8294	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_19	3300029710	2492499	33	151164	1	0	0	31	80.7	0	80.7	MQ	OTU-15627	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__UBA10788	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_30	3300029710	1881235	7	659593	1	1	1	42	97.99	0	97.99	HQ	OTU-14033	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Eubacterium_R;s__UBA9115	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_34	3300029710	1595215	142	14778	1	1	1	43	94.26	0	94.26	HQ	OTU-8115	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-267;s__GCA_001917135.1	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_10	3300029710	3350934	42	169102	1	1	0	55	99.62	1.51	92.07	MQ	OTU-8643	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	Human	Digestive system	Human fecal	-0.12	51.5
3300029710_13	3300029710	3050870	19	255979	1	0	2	44	99.33	0.34	97.63	MQ	OTU-364	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_11	3300029703	3135835	21	280829	2	1	2	53	99.25	0	99.25	HQ	OTU-8643	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_12	3300029703	2953992	96	56210	1	1	1	42	97.63	0	97.63	HQ	OTU-8294	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_13	3300029703	2937889	22	176052	0	0	1	41	94.85	1.01	89.8	MQ	OTU-364	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_15	3300029703	2577326	25	193154	1	2	1	41	91.16	0	91.16	HQ	OTU-13648	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_16	3300029703	2546808	40	166158	0	0	3	43	96.62	0.48	94.22	MQ	OTU-6831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_30	3300029703	1369525	191	7933	0	0	0	30	71.85	0	71.85	MQ	OTU-14647	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__GCA_000436375.1	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_5	3300029703	4385246	130	57324	1	1	1	61	95.9	1.28	89.5	HQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_17	3300029703	2450597	284	10467	1	1	0	26	89.46	3.06	74.16	MQ	OTU-9180	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__UBA9091	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_19	3300029703	2346415	143	26148	1	3	1	48	97.47	0.63	94.32	HQ	OTU-3063	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__GCA_002320515.1	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_29	3300029703	1459250	5	488862	2	0	0	27	57.61	0	57.61	MQ	OTU-9333	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A ihumii	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_28	3300029703	1739403	24	184752	0	1	0	42	71.43	0	71.43	MQ	OTU-7210	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum formicilis	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_21	3300029703	2098127	25	112343	0	1	0	55	100	0.81	95.95	MQ	OTU-1387	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_20	3300029703	2258158	222	13264	0	0	0	36	78.09	3.7	59.59	MQ	OTU-7875	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_23	3300029703	2031568	23	111304	1	2	1	50	93.94	1.68	85.54	HQ	OTU-5974	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp1	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_22	3300029703	2035350	33	136918	0	3	0	41	97.32	0.34	95.62	MQ	OTU-8715	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Ruminococcus_E;s__Ruminococcus_E sp1	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_25	3300029703	1912383	53	118569	0	1	0	38	87.92	4.7	64.42	MQ	OTU-1710	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__GCA_000432375.1	Human	Digestive system	Human fecal	-0.12	51.5
3300029703_24	3300029703	2021662	15	332579	1	3	2	49	97.99	0.34	96.29	HQ	OTU-18020	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-180;s__GCA_000432435.1	Human	Digestive system	Human fecal	-0.12	51.5
3300029723_5	3300029723	3304045	118	39913	0	1	0	46	81.43	0.54	78.73	MQ	OTU-17151	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Human	Digestive system	Human fecal	-0.12	51.5
3300029723_6	3300029723	3201620	46	93861	2	0	0	56	97.03	0	97.03	MQ	OTU-701	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides massiliensis	Human	Digestive system	Human fecal	-0.12	51.5
3300029723_7	3300029723	2935119	53	77393	0	0	0	59	89.55	1.45	82.3	MQ	OTU-10866	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_A;s__Bacteroides_A coprophilus	Human	Digestive system	Human fecal	-0.12	51.5
3300029723_17	3300029723	1890742	36	72282	1	0	2	27	77.39	0.16	76.59	MQ	OTU-10659	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-45;s__GCA_900066395.1	Human	Digestive system	Human fecal	-0.12	51.5
3300029723_9	3300029723	2877326	23	229532	2	1	1	50	100	0.48	97.6	HQ	OTU-703	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	Human	Digestive system	Human fecal	-0.12	51.5
3300029723_12	3300029723	2496217	34	116586	1	0	3	38	94.69	0	94.69	MQ	OTU-6831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Human	Digestive system	Human fecal	-0.12	51.5
3300029723_13	3300029723	2192910	20	330019	1	3	1	45	98.66	1.34	91.96	HQ	OTU-10265	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Ruminococcus_E;s__Ruminococcus_E bromii	Human	Digestive system	Human fecal	-0.12	51.5
