cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
1529	MB092	MT135	0.018230535522180402
1530	MB018	MT094	0.018305776171814336
1531	MB121	MT037	0.018346446732359866
1532	MB143	MT153	0.01835534797573432
1533	MB030	MT045	0.018366662180582152
1534	MB128	MT112	0.01838091380483167
1535	MB105	MT001	0.018435721094752854
1536	MB119	MT100	0.018539862707623447
1537	MB062	MT033	0.018544909444810184
1538	MB160	MT032	0.01854664828816298
1539	MB131	MT017	0.018555884819412765
1540	MB001;MB038	MT074	0.018624041003463796
1541	MB131	MT081	0.018641051017999198
1542	MB049	MT066	0.018716664611548476
1543	MB081	MT025	0.018802262482762497
1544	MB138	MT137	0.01885671729061768
1545	MB064	MT086	0.01890240397804384
1546	MB150	MT153	0.01891712073588379
1547	MB038	MT093	0.018918276899611588
1548	MB001;MB038	MT034	0.018931706776869065
1549	MB052	MT038	0.01898812151869041
1550	MB023	MT062	0.019009058663176297
1551	MB072	MT051	0.019036632645735546
1552	MB054;MB070	MT149	0.01912981709564144
1553	MB034	MT110	0.01912981709564144
1554	MB124	MT116	0.019143710697265375
1555	MB046;MB130	MT011	0.01915654466427567
1556	MB112	MT092	0.01915654466427567
1557	MB012	MT083	0.019324779260608698
1558	MB068	MT007	0.019371021716686046
1559	MB043	MT059	0.0193959749297562
1560	MB138	MT131	0.019414738485423716
1561	MB028	MT126	0.019472763572784758
1562	MB144	MT102	0.019478919688114008
1563	MB122	MT068	0.019485560258096533
1564	MB110	MT099	0.019533921109155215
1565	MB121	MT130	0.019538524460423118
1566	MB003;MB004	MT092	0.0196193680816134
1567	MB055;MB058	MT122	0.019630227742603142
1568	MB143	MT002	0.01969387638234307
1569	MB032	MT036	0.01972721798698994
1570	MB129	MT106;MT123	0.019767128340977123
1571	MB100	MT054	0.019767128340977123
1572	MB086;MB110	MT043	0.019767128340977123
1573	MB002	MT023	0.019848827530627642
1574	MB099	MT050	0.01987980417026132
1575	MB073	MT043	0.019885713300129292
1576	MB079	MT054	0.01989274420540359
1577	MB030	MT032	0.019950674568574987
1578	MB080	MT126	0.020036789353190258
1579	MB054;MB070	MT147	0.02006178787895132
1580	MB078	MT001	0.020135398370106847
1581	MB134	MT147	0.02020742785185966
1582	MB064	MT099	0.02021229774972844
1583	MB039	MT107	0.02025013383303253
1584	MB129	MT097	0.020276825441777356
1585	MB082	MT065	0.02033993515590791
1586	MB129	MT026	0.020395005345236254
1587	MB148	MT139	0.020396951671245576
1588	MB075	MT029	0.02044943450055002
1589	MB107	MT079	0.020451979812708236
1590	MB039	MT152	0.02045892435439166
1591	MB124	MT106	0.020511942437754744
1592	MB109	MT115	0.020546829767950185
1593	MB165	MT062	0.02054798754610945
1594	MB159	MT089;MT105	0.020554159948778305
1595	MB162	MT115	0.020565226133762545
1596	MB078	MT107	0.0205927805495972
1597	MB082	MT150	0.02059427326695179
1598	MB161;MB162	MT074	0.020624508067366414
1599	MB054	MT127	0.0206330913116803
1600	MB015	MT128	0.0206450923809503
1601	MB160	MT071	0.020661028565289154
1602	MB122	MT141	0.020661919057267553
1603	MB123	MT136	0.020680355661624957
1604	MB016	MT113	0.020767082151441678
1605	MB154	MT051	0.02078120741718892
1606	MB034	MT072	0.020790529662905795
1607	MB082	MT049	0.02080065505443703
1608	MB121	MT025	0.020804763736998615
1609	MB021	MT115	0.020846542918447498
1610	MB165	MT038	0.020892654279433317
1611	MB130	MT142	0.020944218286938814
1612	MB056	MT108	0.02095964270485581
1613	MB019	MT122	0.020970457642530787
1614	MB107	MT102	0.021004662096088714
1615	MB126	MT112	0.021076034399857415
1616	MB129	MT027	0.021121673759766778
1617	MB046	MT100	0.02117267330102517
1618	MB131	MT115	0.021180127392171594
1619	MB017	MT123	0.021220258510983837
1620	MB007	MT031	0.021224062317061313
1621	MB096	MT036	0.02124456242052296
1622	MB012	MT012	0.02125408941105401
1623	MB031	MT079	0.02127297303525879
1624	MB059	MT079	0.021314519310407287
1625	MB031	MT089;MT105	0.021314519310407287
1626	MB013	MT051	0.02133579432592841
1627	MB087	MT010	0.021343302717222325
1628	MB086	MT001;MT119	0.021352874820044603
1629	MB081	MT042	0.02137980451227946
1630	MB021;MB012;MB016;MB011;MB013	MT070	0.02139659830846254
1631	MB048	MT005	0.02142380533657373
1632	MB064	MT033	0.02142946401480269
1633	MB137	MT019	0.02144393744391745
1634	MB115	MT096	0.02144393744391745
1635	MB056;MB068	MT057	0.021486367292327998
1636	MB022	MT083	0.021486367292327998
1637	MB164	MT001	0.021492537670628614
1638	MB098	MT130	0.021531248432609965
1639	MB069;MB096	MT145	0.02154206501514452
1640	MB097	MT092	0.02154206501514452
1641	MB002	MT090	0.02155790263433557
1642	MB107	MT085	0.02165885274782065
1643	MB081	MT039	0.021679324171036563
1644	MB031	MT078	0.021679324171036563
1645	MB039	MT106	0.02168142160618722
1646	MB127	MT108	0.021727755006111196
1647	MB038	MT130	0.02178393355314702
1648	MB001	MT140	0.021793127843255506
1649	MB006	MT043	0.02182567888197906
1650	MB093	MT144	0.02182567888197906
1651	MB122	MT086;MT135	0.021947199205545137
1652	MB084	MT066	0.022067974234236832
1653	MB146	MT052	0.022141083403396655
1654	MB104	MT151;MT152	0.022141083403396655
1655	MB093	MT124	0.022193539783016785
1656	MB105	MT093	0.02220629172036886
1657	MB145	MT098	0.022231428235731515
1658	MB007	MT116	0.02227620121035866
1659	MB080	MT079	0.02227620121035866
1660	MB049	MT034	0.0223259602352418
1661	MB020	MT144	0.022347963598991376
1662	MB068	MT147	0.022493149079555217
1663	MB112	MT087	0.022504935482045397
1664	MB085	MT113	0.02250807251653219
1665	MB062	MT076	0.02250807251653219
1666	MB063	MT104	0.02253950393501366
1667	MB028;MB065	MT052	0.022568027005785266
1668	MB144;MB150	MT114	0.02259984400583363
1669	MB097	MT146	0.02268068874850717
1670	MB010	MT043	0.02269044716921897
1671	MB103	MT085	0.02273145954117953
1672	MB082	MT090	0.022744578712605518
1673	MB081	MT139	0.022762072614730063
1674	MB076	MT052	0.02288659781494542
1675	MB157	MT099	0.022890478139180243
1676	MB143	MT061	0.02293344661824489
1677	MB131	MT141	0.022970356262185743
1678	MB073	MT042;MT045	0.02303464449117955
1679	MB161;MB162	MT118	0.023059786846792947
1680	MB154	MT080	0.023083767263149698
1681	MB123	MT017	0.02308574077502807
1682	MB039	MT073	0.023146552992503913
1683	MB059	MT069	0.023194243139392577
1684	MB086;MB110	MT056	0.023231664275274705
1685	MB022	MT051	0.02326913853478411
1686	MB046	MT030	0.02327093849140613
1687	MB016	MT055	0.02327294163116916
1688	MB116	MT135	0.02328143289212393
1689	MB093	MT098;MT136	0.023307712892514702
1690	MB006	MT081	0.023307712892514702
1691	MB049	MT056	0.023341658432683914
1692	MB008	MT137	0.023344424154862906
1693	MB059	MT052	0.023396033171038152
1694	MB137	MT111	0.023396033171038152
1695	MB144	MT145	0.02344433634367112
1696	MB135;MB151	MT112	0.023444901839382228
1697	MB052;MB080	MT050	0.023654959167943385
1698	MB110	MT148	0.023684227895596585
1699	MB018	MT068	0.023754731542345302
1700	MB158	MT112	0.023767255311402655
1701	MB066	MT033	0.023784835542410166
1702	MB052;MB080	MT056	0.023784875088693147
1703	MB087	MT093	0.023784875088693147
1704	MB107	MT092	0.02379140302739218
1705	MB090	MT120	0.023880907067074904
1706	MB072	MT123	0.02393910562871617
1707	MB124	MT018	0.02393910562871617
1708	MB030	MT126	0.0240441612427436
1709	MB043	MT143	0.02409115266559504
1710	MB109	MT035	0.024119322240192025
1711	MB066	MT127	0.024180896977615104
1712	MB106	MT076	0.024219175661867723
1713	MB138	MT104	0.024226646065499326
1714	MB018	MT095	0.02431968047564396
1715	MB078	MT061	0.024425146903379685
1716	MB027	MT104	0.024425146903379685
1717	MB018	MT145	0.024460808927007537
1718	MB124	MT020	0.024479630976244983
1719	MB093	MT086	0.02455323145907816
1720	MB009	MT037	0.02455323145907816
1721	MB128	MT153	0.024555605944668917
1722	MB039	MT109	0.02456035684823171
1723	MB113	MT112	0.024572595005228265
1724	MB017	MT092	0.02466236937376054
1725	MB020	MT054	0.02466548105928012
1726	MB055	MT004	0.02470891063241582
1727	MB027	MT100	0.02471173147640228
1728	MB019	MT094	0.02473308261391213
1729	MB087	MT026	0.024742991366674818
1730	MB162	MT034	0.024743982624148595
1731	MB054	MT033	0.02476300809968955
1732	MB052;MB080	MT136	0.02476300809968955
1733	MB011	MT100	0.024763577988678113
1734	MB059	MT126	0.024804898043093576
1735	MB141	MT147;MT044;MT059	0.024807318250324215
1736	MB046;MB130	MT022	0.024830803225346126
1737	MB029	MT143	0.024858118408330188
1738	MB099	MT115	0.024872903491936108
1739	MB166	MT001	0.024915684125251056
1740	MB113	MT086	0.02499849883506877
1741	MB123	MT050	0.02500418544405691
1742	MB085	MT132	0.02503849917064313
1743	MB061	MT070	0.025052126599945518
1744	MB104	MT116	0.02507864132624582
1745	MB072	MT142	0.025087626084303986
1746	MB153	MT132	0.025269665030248873
1747	MB055;MB058	MT069	0.025269665030248873
1748	MB057	MT084	0.025269665030248873
1749	MB019	MT145	0.025286602482712625
1750	MB165	MT108	0.025293743865794794
1751	MB046	MT112	0.025296360915139992
1752	MB106	MT059	0.025296360915139992
1753	MB054	MT072	0.025306888792847922
1754	MB154	MT105	0.025321815851257815
1755	MB062	MT036	0.025349741537958905
1756	MB138	MT134	0.025509382060539598
1757	MB010	MT011	0.025565402946302055
1758	MB025	MT116	0.02560002960653451
1759	MB165	MT046	0.02560002960653451
1760	MB059	MT040	0.025613513563043765
1761	MB021	MT045	0.025668183455249086
1762	MB016	MT042	0.02567707535086618
1763	MB111	MT003	0.025685844431404377
1764	MB038	MT070	0.025704259630185033
1765	MB144	MT095	0.0257142026131278
1766	MB023	MT044	0.02577117605250824
1767	MB002	MT016	0.02580550771903677
1768	MB028	MT123	0.02580550771903677
1769	MB062	MT093	0.02580550771903677
1770	MB163	MT112	0.025888843430573075
1771	MB044	MT089	0.025938666008457918
1772	MB148	MT031	0.02594432632639161
1773	MB061	MT056	0.026004218412658108
1774	MB064	MT108	0.026020187177119247
1775	MB088	MT008	0.026024429697128818
1776	MB109	MT086;MT135	0.026065333605911768
1777	MB079	MT089	0.026065333605911768
1778	MB132	MT036	0.026096504840549147
1779	MB008	MT147	0.026096504840549147
1780	MB149	MT143	0.026197647928177668
1781	MB054	MT130	0.026197647928177668
1782	MB161	MT019;MT020	0.026226029201018516
1783	MB072	MT150	0.026259600975998495
1784	MB160	MT147	0.026262211277633694
1785	MB045	MT107	0.026262211277633694
1786	MB107	MT098	0.026262211277633694
1787	MB148;MB149	MT054	0.026262211277633694
1788	MB002	MT027	0.026302671965936917
1789	MB111	MT150	0.026302671965936917
1790	MB023	MT119	0.026302671965936917
1791	MB009	MT096	0.026306007368344014
1792	MB021	MT080	0.02636039067834081
1793	MB002	MT093	0.02639330878658343
1794	MB048	MT138	0.026395197514098592
1795	MB166	MT146	0.026424294125031264
1796	MB022	MT040	0.026424294125031264
1797	MB145	MT079	0.02645153497496426
1798	MB015	MT145	0.02649169840710589
1799	MB089	MT079	0.026529221658615224
1800	MB035	MT051	0.026550992630080365
1801	MB043	MT011	0.02662554034004783
1802	MB063	MT150	0.026630470797502206
1803	MB080	MT097	0.02663579950196669
1804	MB054	MT139	0.026717448703592394
1805	MB153	MT027	0.026717448703592394
1806	MB112	MT142	0.026730775798802984
1807	MB061	MT130	0.026786393137923213
1808	MB084	MT137	0.026830144126928582
1809	MB119	MT088	0.02693237049144322
1810	MB155	MT018	0.026966212211882078
1811	MB130	MT054	0.02698232241418559
1812	MB152	MT138	0.027002207731776553
1813	MB079	MT070	0.027037561139752087
1814	MB071	MT065	0.027127544592521192
1815	MB048	MT054	0.02715728379920495
1816	MB074	MT102	0.027193374276858195
1817	MB123	MT089	0.027201733365690577
1818	MB008	MT019	0.027247749334658917
1819	MB023	MT102	0.027247749334658917
1820	MB134	MT107	0.027263893226978312
1821	MB075	MT149;MT007;MT012	0.027263893226978312
1822	MB119	MT096	0.027263893226978312
1823	MB004	MT049	0.027263893226978312
1824	MB006	MT095	0.027382962497620202
1825	MB059	MT123	0.02739477955139202
1826	MB122	MT029	0.02739477955139202
1827	MB046	MT090	0.02739477955139202
1828	MB137	MT017	0.027455958283737338
1829	MB129	MT126	0.02746184390880875
1830	MB152	MT019	0.027463486671934448
1831	MB093	MT052	0.027470258339297515
1832	MB146	MT026	0.027476263683714423
1833	MB044	MT099	0.027476263683714423
1834	MB060	MT148	0.02752037815514055
1835	MB007	MT002	0.02752037815514055
1836	MB153	MT081	0.02752647172634654
1837	MB162	MT014	0.027593028310731394
1838	MB123	MT138	0.027625664523196584
1839	MB146	MT022	0.02768362646880164
1840	MB078;MB095	MT126	0.02769914237890466
1841	MB005	MT106	0.027746299849837078
1842	MB104	MT061	0.027783162759841856
1843	MB015	MT049	0.027783162759841856
1844	MB029	MT127	0.02794890316467569
1845	MB033	MT092	0.02801162760994875
1846	MB064	MT097	0.028089114041671578
1847	MB036	MT128	0.0281619546137818
1848	MB133	MT110	0.028200304717629868
1849	MB031	MT066	0.028203614429996925
1850	MB016	MT095	0.028219007269975446
1851	MB148	MT101	0.028340726685343244
1852	MB026	MT093	0.028340726685343244
1853	MB160	MT051	0.02835308545285038
1854	MB082	MT023	0.02835308545285038
1855	MB038	MT105	0.02836368873684008
1856	MB044	MT114	0.028410034623557047
1857	MB138	MT030	0.0284110150095692
1858	MB136	MT044	0.028414402703600905
1859	MB110	MT019	0.028423424315037957
1860	MB088	MT017	0.028434801608799555
1861	MB005	MT042	0.028505207536725426
1862	MB130	MT084	0.02854440708291712
1863	MB153	MT057	0.02854440708291712
1864	MB059	MT055	0.02854769177886208
1865	MB012;MB016	MT056	0.02854769177886208
1866	MB017	MT026	0.028651988836713573
1867	MB136	MT006	0.02867424790100729
1868	MB030	MT088	0.028674903824810385
1869	MB163	MT018	0.028674903824810385
1870	MB078	MT127	0.02869482449350649
1871	MB003	MT094;MT145	0.02873053774434242
1872	MB066	MT041	0.028740483740120084
1873	MB136	MT141	0.02877281043377009
1874	MB157	MT033	0.028786109488452095
1875	MB039	MT058	0.028794789960282636
1876	MB123	MT115	0.028811681826014606
1877	MB063	MT058	0.02882515950171726
1878	MB106	MT052	0.028921313744325654
1879	MB136	MT020	0.028921313744325654
1880	MB117	MT081	0.02902845806923282
1881	MB022	MT131	0.02903131120955168
1882	MB050	MT001	0.02907055841527512
1883	MB043	MT152	0.029114389495222034
1884	MB074	MT057	0.029114389495222034
1885	MB042	MT096	0.029129302848666012
1886	MB030	MT091	0.029180855600029414
1887	MB010	MT108	0.029180855600029414
1888	MB133	MT132	0.029233249100705204
1889	MB157	MT140	0.02923471532575107
1890	MB078	MT124	0.029270363666982567
1891	MB098	MT114	0.029290245401559688
1892	MB134	MT017	0.029299080110691912
1893	MB030	MT043	0.029299080110691912
1894	MB137;MB142	MT002	0.029303275701085808
1895	MB072	MT109	0.029477958999636334
1896	MB049	MT027	0.029561774882455327
1897	MB158	MT008	0.02958731865721501
1898	MB146	MT049	0.02964693676754636
1899	MB029	MT007;MT012	0.029671561806927923
1900	MB058	MT147	0.029777501976495643
1901	MB046;MB130	MT123	0.02978495842373681
1902	MB161	MT038	0.02979940114842023
1903	MB057	MT020	0.029846962904079732
1904	MB093	MT002	0.029853321237159346
1905	MB017	MT005	0.029883689992572935
1906	MB004	MT081	0.029970694712722477
1907	MB163	MT043	0.030017485132125574
1908	MB076	MT079	0.0300495891071443
1909	MB092	MT100	0.030074614773932848
1910	MB133	MT033	0.030091256743489968
1911	MB059	MT037	0.030123622878312398
1912	MB031	MT086	0.03014203627898848
1913	MB017	MT030	0.030198418254770362
1914	MB159	MT090	0.030208366961962562
1915	MB008	MT073	0.03021501014314579
1916	MB110	MT031;MT033	0.03026886029087147
1917	MB138	MT058	0.030268922938514537
1918	MB159	MT016	0.030286492165944194
1919	MB159	MT025	0.03032491068508526
1920	MB005	MT081	0.030370759080218072
1921	MB069	MT036	0.030370759080218072
1922	MB138	MT146	0.030370759080218072
1923	MB116	MT115	0.030383404686330266
1924	MB131	MT056	0.030390084988038798
1925	MB029	MT005	0.030439961769461652
1926	MB146	MT032	0.030440086342601466
1927	MB136	MT139	0.030488159491514562
1928	MB002	MT057	0.03053780079119877
1929	MB077	MT062	0.030571225673027103
1930	MB139	MT062	0.030585714767931142
1931	MB069	MT094	0.030624804701841417
1932	MB110	MT130	0.030649455132132557
1933	MB163	MT016	0.030665532599567735
1934	MB108	MT086	0.03075399124235316
1935	MB071	MT141	0.030818079588025748
1936	MB047	MT112	0.030860295188391864
1937	MB055;MB058	MT059	0.030896568207983637
1938	MB122	MT111	0.031087076938519562
1939	MB038	MT051	0.03111330423642013
1940	MB055	MT086	0.031139739035751124
1941	MB124	MT142	0.031163272041844756
1942	MB009	MT076	0.031170110828290788
1943	MB157	MT076	0.031176239279959755
1944	MB081;MB084	MT088	0.03117859368347904
1945	MB089	MT015	0.031189215159519917
1946	MB053	MT114	0.031306078219633285
1947	MB132	MT038	0.03131812028132389
1948	MB111;MB143	MT089	0.031362976172380395
1949	MB148	MT143	0.03138436310874628
1950	MB156	MT047	0.03138436310874628
1951	MB115	MT113	0.03144396057902906
1952	MB062	MT020	0.031452629953920806
1953	MB079	MT123	0.03145654840532287
1954	MB061	MT022	0.03153395908399759
1955	MB080	MT014	0.03157996485375455
1956	MB150	MT066	0.03160364146291993
1957	MB134	MT073	0.031650446567844444
1958	MB129	MT002	0.03168729717698214
1959	MB015	MT052	0.03170919652389208
1960	MB131	MT001	0.03172866356327904
1961	MB009	MT089	0.031846294973500895
1962	MB069	MT146	0.03186499181461404
1963	MB111	MT136	0.03194945517033149
1964	MB097	MT060	0.03197554475091734
1965	MB033	MT112	0.031998056671214345
1966	MB164	MT138	0.032042421115231055
1967	MB107	MT103	0.032042421115231055
1968	MB160	MT052	0.03205612273140472
1969	MB019	MT076	0.032088433062331216
1970	MB058	MT049	0.0321498872996612
1971	MB159	MT115	0.03220116696415651
1972	MB009	MT085	0.03221133184465104
1973	MB079	MT085	0.03221256717775498
1974	MB135	MT039	0.03226534686059611
1975	MB075	MT015	0.0322838204028249
1976	MB012;MB016	MT032	0.03228557264968687
1977	MB049	MT051	0.03228557264968687
1978	MB074	MT029	0.03232482717580543
1979	MB059	MT003	0.03237720198119693
1980	MB124	MT043	0.03242305303935011
1981	MB030	MT096	0.032541401602813776
1982	MB013	MT083	0.032669518750032274
1983	MB063	MT056	0.03267273041453753
1984	MB074;MB094	MT146	0.03275143638160819
1985	MB124	MT068	0.032754131901641635
1986	MB056	MT001	0.032949441052307446
1987	MB067	MT097	0.033095686622341844
1988	MB105	MT057	0.033095686622341844
1989	MB122	MT043	0.033170563856906
1990	MB119	MT143	0.03322228271345012
1991	MB144	MT143	0.03322228271345012
1992	MB150	MT046	0.033255387852523174
1993	MB031	MT036	0.03330513942217076
1994	MB152	MT153	0.033323626070000056
1995	MB027	MT118	0.03353658994589091
1996	MB079	MT112	0.033555474920737204
1997	MB073	MT052	0.033620547019696745
1998	MB038	MT126	0.03370325932874902
1999	MB063	MT083	0.03376978771724031
2000	MB023	MT147	0.03384119829790152
2001	MB015	MT022	0.03387881769183793
2002	MB071	MT014	0.03405067527340943
2003	MB120	MT033	0.03414838821115515
2004	MB153	MT036	0.03418574681163697
2005	MB039	MT035	0.03421961335253304
2006	MB006	MT015	0.034274724369934825
2007	MB160	MT063;MT078	0.03434369165989908
2008	MB067	MT005	0.034383201785971464
2009	MB087	MT071	0.034403086010355695
2010	MB066	MT064	0.03441241290958795
2011	MB111	MT079	0.03449929642612925
2012	MB015	MT060	0.034522668353632144
2013	MB067	MT037	0.03453940539716761
2014	MB021	MT059	0.034669778220638325
2015	MB031	MT003	0.034797174090163
2016	MB043	MT130	0.03481261622101286
2017	MB165	MT010	0.03482018044177177
2018	MB125	MT147	0.03483189996928302
2019	MB049	MT022	0.034897270624085666
2020	MB106	MT077	0.03493007348495843
2021	MB059	MT066	0.034967029028786956
2022	MB130	MT043	0.0350091380120085
2023	MB150	MT049	0.03502131179775711
2024	MB103	MT091	0.03504366696342503
2025	MB058	MT054	0.0350471734817568
2026	MB051	MT045	0.035086730690221175
2027	MB089	MT029	0.035109343322172755
2028	MB126	MT153	0.03512411668617276
2029	MB030	MT022	0.03512411668617276
2030	MB121	MT095	0.035156717728613306
2031	MB113	MT070	0.03523080372208892
2032	MB020	MT137	0.03525628731915368
2033	MB103	MT005	0.03527033191287715
2034	MB086	MT114	0.035321361795128146
2035	MB079	MT132	0.03532573162360833
2036	MB042	MT097	0.03535094418829811
2037	MB166	MT070	0.03535094418829811
2038	MB053	MT150	0.0354522814539586
2039	MB123	MT057	0.03547357575383184
2040	MB035	MT033	0.03549989123635163
2041	MB157	MT008	0.03549989123635163
2042	MB017	MT022	0.03552910078904098
2043	MB081	MT109	0.03564594537890108
2044	MB089	MT013	0.03566193425910537
2045	MB050	MT034	0.03571653863043456
2046	MB064	MT149	0.03577947927258571
2047	MB030	MT003	0.03587061412803844
2048	MB100	MT123	0.03588991164579721
2049	MB046	MT042	0.03590271828291242
2050	MB098	MT112	0.035906898515225064
2051	MB086	MT067	0.035953583998708384
2052	MB003	MT076	0.035973007154493086
2053	MB143	MT028	0.03603109307570248
2054	MB141	MT032	0.03603989864119151
2055	MB057	MT087	0.03612013765985009
2056	MB139	MT102	0.03619146472176467
2057	MB034	MT091	0.03622231043879025
2058	MB056	MT092	0.03622231043879025
2059	MB149	MT043;MT080	0.03622231043879025
2060	MB039	MT026	0.03622231043879025
2061	MB056	MT033	0.03627949400166143
2062	MB043	MT150	0.03629451571261175
2063	MB112	MT095	0.03629732937405868
2064	MB080	MT109	0.03633900397792478
2065	MB160	MT107	0.036488291727402075
2066	MB160	MT108	0.0365841312897407
2067	MB129	MT056	0.03668658572102647
2068	MB136	MT124	0.03668658572102647
2069	MB068	MT071	0.036874293230890885
2070	MB085	MT014	0.036874293230890885
2071	MB082	MT084	0.03689971660056287
2072	MB129	MT143	0.03690737808112325
2073	MB016	MT069	0.036922919939880186
2074	MB124	MT060	0.03694596556149402
2075	MB126	MT136	0.03699495254559187
2076	MB112	MT015	0.03699495254559187
2077	MB079	MT098	0.03702415799005701
2078	MB133	MT005	0.03704447139052097
2079	MB139	MT053	0.03713135766443508
2080	MB011	MT130	0.037161324319860044
2081	MB014	MT056	0.03724471228403675
2082	MB054	MT058	0.03726655011176179
2083	MB161	MT130	0.03726961291542717
2084	MB085	MT071	0.037319460736629666
2085	MB025	MT047	0.03751972530399834
2086	MB120	MT131	0.03760884025337655
2087	MB008	MT099	0.03760884025337655
2088	MB010;MB018	MT144	0.03770574966280562
2089	MB159	MT055	0.03775760705267474
2090	MB029	MT089	0.03777895452209779
2091	MB079	MT086	0.03783422488268027
2092	MB095	MT084	0.037887521301710074
2093	MB073	MT019	0.03793496962934979
2094	MB107	MT142	0.03794406332468892
2095	MB141	MT131	0.037988012885016804
2096	MB093	MT068	0.038009303429005395
2097	MB005	MT109	0.0380558587179292
2098	MB031	MT061	0.0380558587179292
2099	MB129	MT011;MT088	0.03816506736855042
2100	MB157	MT093	0.03817843450917274
2101	MB046	MT113	0.038193912465098165
2102	MB137	MT112	0.03820053649162698
2103	MB082	MT110	0.038206116240976314
2104	MB008	MT144	0.0382091065749188
2105	MB029	MT030	0.038244462548906524
2106	MB122	MT063	0.038260815005523745
2107	MB056	MT141	0.03826745283237419
2108	MB061	MT067	0.03827023990415572
2109	MB138	MT144	0.038320844676464856
2110	MB028	MT015	0.03839599755526241
2111	MB093	MT112	0.03841720115908393
2112	MB103	MT036	0.03850813878739152
2113	MB096	MT007	0.03851349383041279
2114	MB111	MT090	0.038570095143619774
2115	MB130	MT018	0.038571568965731044
2116	MB134	MT057	0.03857237265047752
2117	MB108	MT123	0.03858327774264818
2118	MB002	MT104	0.03858327774264818
2119	MB148	MT086	0.03858327774264818
2120	MB058	MT051	0.03858327774264818
2121	MB161	MT135	0.03875186384934375
2122	MB049	MT075	0.03876007621365145
2123	MB095	MT099	0.03877380183774208
2124	MB017	MT036	0.03878818423582656
2125	MB101	MT148	0.03878818423582656
2126	MB002	MT137	0.03885501050296171
2127	MB055;MB058	MT062	0.038869925379034026
2128	MB162	MT071	0.03894484472234905
2129	MB111	MT080	0.03899324134145754
2130	MB093	MT026	0.039056881152952604
2131	MB146	MT146	0.03906948532634584
2132	MB010	MT031	0.039165324049223224
2133	MB130	MT139	0.039255616017831986
2134	MB062	MT009	0.039262743330244404
2135	MB072	MT088	0.03926370700900141
2136	MB007	MT060	0.039284811699185025
2137	MB087	MT150	0.03939447080897657
2138	MB129	MT043	0.03941721987552411
2139	MB121	MT071	0.03943031453589326
2140	MB144	MT020	0.03945030736292017
2141	MB036	MT014	0.03947499127696259
2142	MB057	MT005	0.03948324818890295
2143	MB149	MT056	0.03954223377767573
2144	MB016	MT100	0.03955447150133217
2145	MB072	MT042	0.03955835063086681
2146	MB053	MT037	0.03963358157778927
2147	MB087	MT123	0.039633740313287084
2148	MB054	MT136	0.039822286084769856
2149	MB116	MT064	0.03989041307264572
2150	MB027	MT116	0.03990849002500409
2151	MB147	MT002	0.0399417874878055
2152	MB155	MT076	0.03998562154099489
2153	MB084	MT123	0.04002902415313864
2154	MB008	MT031	0.04007873769316208
2155	MB116	MT141	0.04016986179889585
2156	MB056	MT027	0.040180891588748116
2157	MB075	MT092	0.04019311449283694
2158	MB109	MT092	0.040215825113412845
2159	MB126	MT058	0.04028587091888786
2160	MB102	MT033	0.040311009643886744
2161	MB138	MT016	0.040319662378249556
2162	MB027	MT137	0.040355358537988585
2163	MB062	MT025	0.040355358537988585
2164	MB028	MT138	0.04035900047505079
2165	MB156	MT123	0.04045105024432071
2166	MB013	MT115	0.04051479923747691
2167	MB079	MT126	0.040536742933583
2168	MB027	MT129	0.04063148202440139
2169	MB052	MT066	0.04068132083251828
2170	MB020	MT134	0.04095421867292988
2171	MB096	MT039	0.04117508497731967
2172	MB121	MT099	0.04125463051971277
2173	MB087	MT139	0.04125820009166353
2174	MB039	MT051	0.04125820009166353
2175	MB096	MT153	0.04132464281204138
2176	MB036	MT071	0.04143296051070159
2177	MB013	MT069	0.0416362956957456
2178	MB159	MT147	0.04165363071207756
2179	MB036	MT019	0.04167527646464299
2180	MB026	MT017	0.04167527646464299
2181	MB006	MT118	0.04167859369544582
2182	MB021	MT069	0.04169258191266929
2183	MB063	MT107	0.04171781430755939
2184	MB066	MT117	0.04171781430755939
2185	MB031	MT057	0.04171781430755939
2186	MB014	MT043	0.04171781430755939
2187	MB064	MT071	0.04172834136376528
2188	MB143	MT124	0.04172834136376528
2189	MB051	MT080	0.04172834136376528
2190	MB098	MT071	0.04176025963952974
2191	MB129	MT086	0.04178579118401942
2192	MB155	MT066	0.04181858553233251
2193	MB017	MT061	0.04181858553233251
2194	MB094	MT112	0.04185353814180364
2195	MB112	MT136	0.04185353814180364
2196	MB043	MT079	0.041920804730773406
2197	MB147	MT086	0.04192312674774814
2198	MB070	MT050	0.04192339950550114
2199	MB099	MT119	0.041934807192507105
2200	MB113	MT078	0.041942272358071166
2201	MB121	MT143	0.041960609244708506
2202	MB083	MT093	0.04197818242421836
2203	MB143	MT046	0.042021424265661515
2204	MB122	MT021	0.0420231161159104
2205	MB156	MT150	0.042061086313459485
2206	MB074	MT015	0.04209397781060207
2207	MB016	MT092	0.04209397781060207
2208	MB002	MT045	0.04216832973625304
2209	MB093	MT051	0.04224993883832372
2210	MB132	MT060	0.042251390889718625
2211	MB024	MT118	0.0424562158432725
2212	MB017	MT024	0.04257006784881499
2213	MB046	MT124	0.04259442377210403
2214	MB007	MT034	0.042641456669308075
2215	MB023	MT098	0.042678694128649414
