GenomeID	EcosystemCategory	Longitude	Latitude	MIMAGQuality
3300008599_2	Human	-77.1012	39.0043	MQ
3300020391_14	Aquatic	-101.214	-29.6749	MQ
3300014611_3	Built environment	-73.83	40.84	HQ
3300021255_109	Mammals	171.6	-42.26	MQ
3300029249_7	Human	116.416	39.9119	MQ
3300005289_8	Plants	-84.3938	42.7948	MQ
3300025666_18	Aquatic	7.9	54.1883	MQ
3300026510_5	Aquatic	-33.9028	36.2294	MQ
3300029562_13	Human	-0.12	51.5	MQ
3300025740_29	Wastewater	138.83	37.43	MQ
3300008268_31	Human	-77.1012	39.0043	MQ
3300013102_17	Plants	-85.3738	42.3948	MQ
3300013126_146	Aquatic	29.05	-1.64	MQ
3300025027_3	Aquatic	-130.666	48.969	MQ
3300011213_5	Built environment	-73.98	40.76	MQ
3300029381_16	Human	-76.6259	39.2885	MQ
3300029452_4	Human	121.468	31.2123	MQ
2051774008_2	Aquatic	-112.666	41.4544	MQ
3300014535_6	Human	12.531	55.678	MQ
3300020183_30	Aquatic	29.9042	-6.4446	MQ
3300026479_12	Aquatic	-121.905	36.8313	MQ
3300020415_12	Aquatic	-70.0111	39.0869	MQ
3300020259_8	Aquatic	4.6932	-31.0136	MQ
3300027722_3	Aquatic	-99.1001	47.0956	HQ
3300014203_20	Aquatic	-80.577	43.442	MQ
3300025697_31	Aquatic	78.188	-68.4725	MQ
3300000256_8	Aquatic	-123.3	48.35	HQ
3300029189_6	Modeled	-2.96776	53.4059	MQ
3300014728_1	Built environment	-73.9	40.85	MQ
3300014557_4	Human	12.531	55.678	MQ
3300002481_21	Aquatic	-127.76	47.76	MQ
3300021472_57	Aquatic	-110.596	27.0114	MQ
3300000233_24	Aquatic	12.95	43.3833	MQ
3300018428_54	Aquatic	-81.028	31.972	MQ
3300014208_46	Aquatic	-80.577	43.442	MQ
3300029582_18	Human	-0.12	51.5	MQ
3300005281_32	Solid waste	-121.75	38.5403	MQ
3300025439_5	Aquatic	-93.4828	47.5028	HQ
3300017989_34	Aquatic	-115.917	33.4166	MQ
3300027756_64	Aquatic	-86.5698	43.1998	MQ
3300012887_8	Annelida	-157.818	21.4686	MQ
3300007797_20	Human	-77.1012	39.0043	MQ
3300025677_50	Wastewater	142.37	43.77	MQ
3300029008_7	Human	12.531	55.678	MQ
3300008626_7	Human	-77.1012	39.0043	MQ
3300027937_12	Aquatic	-110.702	44.7219	MQ
3300007746_13	Human	-77.1012	39.0043	MQ
3300029731_22	Human	-0.12	51.5	MQ
3300020432_5	Aquatic	-88.4916	25.7109	MQ
3300028028_13	Solid waste	-80.577	43.442	HQ
3300021500_4	Aquatic	-110.596	27.0114	MQ
3300023054_7	Aquatic	78.188	-68.4725	MQ
3300007320_39	Human	-77.1012	39.0043	MQ
3300029243_28	Human	116.416	39.9119	MQ
3300011812_3	Built environment	-73.91	40.84	MQ
3300029621_35	Human	-0.12	51.5	MQ
3300013093_6	Aquatic	-89.686	46.041	MQ
3300008722_18	Human	-77.1012	39.0043	MQ
3300025737_49	Wastewater	-70.96	42.35	MQ
3300029759_10	Human	-76.6259	39.2885	MQ
3300025618_29	Wastewater	-122.27	37.8	MQ
3300024300_5	Aquatic	121.283	-2.4667	MQ
3300024243_21	Aquatic	-123.501	48.5847	MQ
3300027819_39	Aquatic	-73.6044	43.0994	HQ
3300029469_14	Human	121.468	31.2123	MQ
3300009769_42	Wastewater	138.83	37.43	MQ
3300027640_25	Terrestrial	7.1648	47.379	HQ
3300025711_33	Plants	-85.3738	42.3948	MQ
3300026299_15	Wastewater	-89.4117	43.0762	MQ
3300008520_17	Human	-77.1012	39.0043	MQ
3300011586_1	Built environment	-73.93	40.75	HQ
3300029415_18	Human	120	30	MQ
3300019374_11	Mammals	-119.84	34.4148	MQ
3300020214_49	Aquatic	29.586	-4.8915	MQ
3300021414_6	Aquatic	-81.2145	29.6703	HQ
3300023059_11	Terrestrial	-93	42	MQ
3300008485_2	Human	-77.1012	39.0043	MQ
3300020310_12	Aquatic	-6.5586	35.5571	MQ
3300027863_125	Aquatic	-110.44	44.611	MQ
3300013499_12	Human	-118.444	34.0722	MQ
3300007756_7	Aquatic	-130.082	45.9372	MQ
3300029732_18	Human	-0.12	51.5	MQ
3300025141_6	Aquatic	-104.89	18.92	MQ
3300025244_5	Aquatic	179.145	-28.4105	MQ
3300007297_6	Human	-77.1012	39.0043	MQ
3300008575_22	Human	-77.1012	39.0043	MQ
3300025488_34	Aquatic	-123.5	48.6	MQ
3300025433_15	Aquatic	78.188	-68.4725	MQ
3300028603_81	Solid waste	-80.577	43.442	MQ
3300025641_27	Aquatic	7.9	54.1883	MQ
3300025571_25	Lab enrichment	-121.75	38.5402	MQ
3300027224_1	Aquatic	-123.917	46.2327	MQ
3300028400_17	Aquatic	-176.568	-21.9879	MQ
3300029421_14	Human	-76.6259	39.2885	HQ
3300029660_10	Human	-76.6259	39.2885	HQ
3300025644_24	Aquatic	-123.5	48.6	HQ
3300029579_25	Human	121.465	31.2112	MQ
3300018048_35	Aquatic	-81.028	31.972	MQ
3300027710_10	Terrestrial	-81.036	39.849	MQ
3300027896_104	Aquatic	-86.23	41.7	MQ
3300012111_6	Aquatic	78.1913	-68.5558	MQ
3300027984_39	Arthropoda	34.856	0.2917	MQ
3300029098_15	Human	12.5683	55.6761	MQ
3300013132_114	Aquatic	29.05	-1.64	MQ
3300013125_85	Aquatic	29.05	-1.64	MQ
3300011230_6	Built environment	-73.97	40.57	HQ
3300011808_1	Built environment	-73.93	40.83	HQ
3300027022_6	Lab enrichment	-67.0188	17.9673	MQ
3300025393_43	Wastewater	104.06	30.66	MQ
3300025254_5	Plants	-78.5097	35.6667	MQ
2225789004_12	Arthropoda	-84.0077	10.2072	MQ
3300014026_17	Human	-118.444	34.0722	MQ
3300025529_19	Lab enrichment	-121.75	38.5402	MQ
3300008626_14	Human	-77.1012	39.0043	MQ
3300027777_40	Aquatic	-72.5	46.8319	MQ
3300029138_3	Human	116.416	39.9119	HQ
3300014692_4	Built environment	-73.95	40.61	MQ
3300021256_72	Mammals	171.6	-42.26	MQ
3300013123_96	Aquatic	29.05	-1.64	MQ
3300029251_22	Human	116.416	39.9119	MQ
3300025882_22	Wastewater	-87.65	42.12	MQ
3300010296_11	Aquatic	-76.0464	37.0306	MQ
3300023184_62	Aquatic	-83.95	34.2611	MQ
3300028991_2	Human	12.531	55.678	HQ
3300026280_13	Aquatic	-110.798	44.534	HQ
3300025821_11	Aquatic	7.9	54.1883	MQ
3300012165_2	Fungi	-74.5207	39.8721	MQ
3300029884_7	Human	-0.12	51.5	HQ
3300027515_27	Aquatic	-110.715	44.963	MQ
3300013093_28	Aquatic	-89.686	46.041	MQ
3300011974_23	Human	-118.444	34.0722	MQ
3300011896_2	Built environment	-73.76	40.59	HQ
3300028557_22	Aquatic	-1.8737	39.9879	MQ
3300020443_3	Aquatic	-16.8935	43.7649	MQ
3300025869_11	Aquatic	7.9	54.1883	MQ
3300011952_3	Built environment	-73.96	40.65	MQ
3300011468_2	Built environment	-73.83	40.58	MQ
3300027510_57	Biotransformation	8.4956	52.0385	MQ
3300029307_14	Human	116.416	39.9119	MQ
3300010266_13	Animal	-88.79	43.78	MQ
3300006456_3	Human	-77.1012	39.0043	HQ
3300024185_2	Aquatic	-121.905	36.8313	MQ
3300008581_28	Human	-77.1012	39.0043	MQ
3300029574_10	Human	-76.6259	39.2885	HQ
3300008278_10	Human	-77.1012	39.0043	HQ
3300017925_10	Aquatic	-93.4828	47.5028	MQ
3300025258_4	Plants	-79.0499	35.9082	MQ
3300020055_21	Aquatic	-81.028	31.972	MQ
3300029797_29	Aquatic	122	37.31	MQ
3300008012_20	Aquatic	-75.3633	39.283	MQ
3300007802_14	Human	-77.1012	39.0043	HQ
3300020152_16	Terrestrial	-116.255	33.3049	MQ
3300002154_8	Aquatic	8.1122	78.8697	MQ
3300025942_16	Plants	-85.3738	42.3948	MQ
3300020214_14	Aquatic	29.586	-4.8915	HQ
3300014656_63	Aquatic	16.66	57.4344	MQ
3300012815_2	Insecta	-89.4011	43.073	MQ
3300029511_13	Human	121.468	31.2123	HQ
3300029724_18	Human	-0.12	51.5	MQ
3300005253_34	Aquatic	8.464	73.7632	MQ
3300007135_5	Human	-77.1012	39.0043	MQ
3300028635_25	Wastewater	-88.23	44.11	MQ
3300023208_46	Aquatic	121.404	-2.7	MQ
3300029034_12	Human	12.531	55.678	MQ
3300006739_4	Human	-77.1012	39.0043	MQ
3300013136_149	Aquatic	29.05	-1.64	MQ
3300029492_15	Human	121.468	31.2123	HQ
3300028028_35	Solid waste	-80.577	43.442	MQ
3300026971_11	Lab enrichment	-67.0188	17.9673	MQ
3300027306_4	Aquatic	-89.9778	29.8571	HQ
3300013005_79	Aquatic	-89.405	43.099	MQ
3300022401_4	Mammals	-119.84	34.4148	HQ
3300012138_17	Fungi	-82.1221	32.5454	MQ
3300025407_7	Aquatic	-89.6063	46.0072	MQ
3300025658_23	Aquatic	-123.5	48.6	MQ
3300026561_11	Aquatic	-119.478	48.9726	MQ
3300006292_33	Human	-77.1012	39.0043	MQ
3300029788_27	Human	-76.6259	39.2885	HQ
3300027151_6	Aquatic	-123.183	46.1812	MQ
3300029788_12	Human	-76.6259	39.2885	MQ
3300021319_35	Mammals	-119.841	34.4149	MQ
3300007994_12	Human	-77.1012	39.0043	MQ
3300010049_44	Arthropoda	-53.0462	5.0626	MQ
3300017963_69	Aquatic	-115.8	33.3	MQ
3300029358_21	Human	-76.6259	39.2885	MQ
3300012811_10	Terrestrial	-89.4011	43.073	MQ
3300011546_2	Built environment	-74	40.71	MQ
3300027755_35	Aquatic	-44.9998	-37.9983	MQ
3300027770_16	Aquatic	-72.0994	45.4091	MQ
3300014158_15	Aquatic	-88.5476	47.1149	MQ
3300023295_5	Aquatic	78.188	-68.4725	MQ
3300013131_87	Aquatic	29.05	-1.64	MQ
3300029131_26	Human	116.416	39.9119	MQ
3300029580_22	Human	-0.12	51.5	MQ
3300025675_3	Aquatic	-119.478	48.9726	MQ
3300025405_4	Aquatic	-89.6063	46.0072	MQ
3300011738_4	Terrestrial	-72.426	43.7271	HQ
3300028553_47	Aquatic	-1.8737	39.9879	MQ
3300027028_8	Algae	-8.622	41.162	MQ
3300025042_3	Aquatic	-145	50.0008	MQ
3300026116_48	Plants	-85.3738	42.3948	MQ
3300025365_1	Aquatic	-89.6063	46.0072	MQ
3300025238_24	Aquatic	-52.63	20	MQ
3300025693_17	Aquatic	-90.57	27.37	MQ
3300027592_31	Lab enrichment	-74.01	40.58	HQ
3300012234_2	Built environment	-73.84	40.69	MQ
3300010282_1	Animal	-89.4	43.07	MQ
3300027847_80	Aquatic	-150.225	77.0991	MQ
3300017513_11	Aquatic	-111.407	27.0078	MQ
3300005692_2	Human	-77.1817	39.1343	MQ
3300017968_55	Aquatic	-81.028	31.972	MQ
3300013004_12	Aquatic	-89.405	43.099	HQ
3300026290_45	Bioreactor	-122.305	47.6525	MQ
3300005062_6	Aquatic	7.42	55.49	MQ
3300022227_55	Aquatic	-104.2	18.2	MQ
3300029393_29	Human	-76.6259	39.2885	MQ
3300029567_20	Human	121.465	31.2112	MQ
3300011619_3	Built environment	-73.87	40.74	MQ
3300029881_29	Human	-0.12	51.5	MQ
3300022933_19	Aquatic	-123.501	48.5847	MQ
3300025882_24	Wastewater	-87.65	42.12	MQ
3300009503_28	Aquatic	-110.44	44.61	MQ
3300024277_5	Aquatic	-89.9778	29.8571	MQ
3300027653_12	Terrestrial	-83.4195	33.8834	MQ
3300015360_147	Aquatic	161.59	-77.5281	MQ
3300029341_26	Human	-76.6259	39.2885	MQ
3300014869_11	Aquatic	-111.38	27.0154	MQ
3300000162_6	Aquatic	-89.6864	46.0412	MQ
3300029551_16	Human	121.465	31.2112	HQ
3300000227_7	Aquatic	13.4	42.7667	MQ
3300012018_8	Wastewater	121.5	31.3	MQ
3300008638_12	Human	-77.1012	39.0043	MQ
3300024353_52	Aquatic	11.67	56.62	MQ
3300025678_28	Wastewater	114.17	22.28	MQ
3300010377_4	Annelida	-157.787	21.2608	HQ
3300009703_108	Aquatic	25.4871	36.5275	MQ
3300025204_4	Aquatic	-26	7.33	HQ
3300029491_11	Human	121.468	31.2123	MQ
3300025530_23	Lab enrichment	-121.75	38.5402	MQ
3300029471_17	Human	121.468	31.2123	MQ
3300007664_28	Human	-77.1012	39.0043	MQ
3300011714_3	Built environment	-73.98	40.69	MQ
3300007186_20	Human	-77.1012	39.0043	MQ
3300025623_20	Aquatic	-123.5	48.6	MQ
3300025869_10	Aquatic	7.9	54.1883	MQ
3300029407_14	Human	-76.6259	39.2885	HQ
3300002167_14	Biotransformation	8.4956	52.0385	MQ
3300029676_15	Human	-76.6259	39.2885	MQ
3300010156_1	Aquatic	-83.2941	41.6996	MQ
3300024928_1	Aquatic	-122.16	48.3807	HQ
3300029732_27	Human	-0.12	51.5	MQ
3300025286_7	Aquatic	11.46	38.09	HQ
3300011357_1	Built environment	-73.82	40.68	MQ
3300008153_6	Human	-77.1012	39.0043	MQ
3300029361_7	Human	-76.6259	39.2885	MQ
3300025937_6	Plants	-85.3738	42.3948	MQ
3300022905_30	Aquatic	-81.028	31.972	HQ
3300027759_23	Aquatic	-71.2508	48.2311	MQ
3300028641_23	Wastewater	-88.23	44.11	MQ
3300029609_30	Human	-0.12	51.5	MQ
3300028568_26	Built environment	-123.147	49.1151	MQ
3300025863_6	Aquatic	-163.53	9.22	MQ
3300007222_25	Human	-77.1012	39.0043	MQ
3300022885_1	Aquatic	78.188	-68.4725	HQ
3300007517_41	Aquatic	163.163	-77.605	MQ
3300029360_26	Human	-76.6259	39.2885	MQ
3300025044_8	Aquatic	-145	49.9998	MQ
3300025715_4	Wastewater	-88.15	40.3	HQ
3300011990_24	Human	-118.444	34.0722	MQ
3300028419_5	Aquatic	-121.905	36.8313	MQ
3300025082_6	Aquatic	-80.809	-13.003	MQ
3300027894_12	Aquatic	-78.4195	41.1289	MQ
3300007531_37	Human	-77.1012	39.0043	MQ
3300018414_4	Aquatic	-78.4726	41.1707	MQ
3300028576_40	Built environment	-123.147	49.1151	HQ
3300029567_21	Human	121.465	31.2112	MQ
3300028625_23	Wastewater	-88.23	44.11	MQ
3300029828_29	Human	121.465	31.2112	MQ
3300027848_41	Aquatic	162.445	-77.714	HQ
3300026293_17	Aquatic	-110.798	44.534	MQ
3300027536_8	Lab enrichment	-74.2	40.58	MQ
3300029364_10	Human	-76.6259	39.2885	MQ
3300011898_7	Built environment	-73.99	40.72	MQ
3300029675_20	Human	-0.12	51.5	MQ
3300029706_13	Human	-0.12	51.5	MQ
3300020369_14	Aquatic	-3.2659	-20.3356	MQ
3300007109_4	Human	-77.1012	39.0043	HQ
3300028631_12	Wastewater	-88.23	44.11	HQ
3300011649_1	Built environment	-73.89	40.86	HQ
3300029391_6	Human	-76.6259	39.2885	HQ
3300014208_92	Aquatic	-80.577	43.442	MQ
3300028576_8	Built environment	-123.147	49.1151	HQ
3300020432_11	Aquatic	-88.4916	25.7109	MQ
3300029464_15	Human	121.468	31.2123	MQ
3300027851_28	Aquatic	-79.0717	40.0132	MQ
3300011978_20	Human	-118.444	34.0722	HQ
3300008514_31	Human	-77.1012	39.0043	MQ
3300020222_59	Aquatic	29.4853	-4.9054	MQ
3300010395_7	Plants	-100.299	21.0936	MQ
3300027971_34	Aquatic	-72.0994	45.4091	MQ
3300029774_9	Human	-76.6259	39.2885	HQ
3300029407_8	Human	-76.6259	39.2885	MQ
3300020307_8	Aquatic	37.9202	-29.5082	MQ
3300029253_19	Human	116.416	39.9119	HQ
3300020201_27	Aquatic	161.59	-77.5281	HQ
3300021387_100	Mammals	171.6	-42.26	MQ
3300008717_19	Human	-77.1012	39.0043	MQ
3300010403_12	Terrestrial	-85.3708	42.3938	MQ
3300014629_2	Built environment	-73.86	40.83	MQ
3300013723_4	Built environment	-73.91	40.8	HQ
3300025809_32	Aquatic	7.9	54.1883	HQ
3300029548_24	Human	121.465	31.2112	HQ
3300029821_8	Aquatic	141.859	45.0453	MQ
3300010287_38	Bioreactor	-72.1429	43.726	MQ
2030936003_1	Wastewater	5.858	51.842	MQ
3300006226_144	Arthropoda	11.83	-4.7	MQ
3300027977_64	Aquatic	-1.8737	39.9879	MQ
3300027864_29	Arthropoda	-53.0462	5.0626	MQ
3300027391_10	Porifera	13.56	45.5099	HQ
3300011751_2	Built environment	-73.97	40.78	HQ
3300010428_6	Bioreactor	-72.1429	43.726	MQ
3300010375_55	Plants	-85.3738	42.3948	MQ
3300011819_1	Human	-118.444	34.0722	HQ
3300026627_5	Aquatic	-110.702	44.7219	MQ
3300027204_2	Aquatic	-123.913	46.234	MQ
3300008485_1	Human	-77.1012	39.0043	MQ
3300027834_52	Aquatic	-119.846	34.3923	MQ
3300010277_15	Bioreactor	-72.1429	43.726	MQ
3300013753_21	Human	-118.444	34.0722	MQ
3300012819_9	Insecta	-89.4011	43.073	MQ
3300025855_74	Wastewater	-87.64	41.12	MQ
3300008150_37	Human	-77.1012	39.0043	MQ
3300025689_71	Wastewater	135.27	34.72	MQ
3300029336_25	Human	-76.6259	39.2885	MQ
3300020399_25	Aquatic	4.6606	-31.056	MQ
3300014206_42	Solid waste	-80.577	43.442	MQ
3300025683_20	Wastewater	-122.27	37.8	MQ
3300020275_8	Aquatic	-103.069	6.3929	MQ
3300027976_80	Aquatic	163.163	-77.605	MQ
3300025856_82	Wastewater	-118.28	33.8	MQ
3300000230_26	Aquatic	12.95	43.3833	MQ
3300027834_30	Aquatic	-119.846	34.3923	HQ
3300025621_19	Aquatic	7.9	54.1883	MQ
3300014630_1	Built environment	-73.98	40.67	HQ
3300029733_25	Human	-0.12	51.5	MQ
3300022225_41	Aquatic	-107	20.3333	MQ
3300013426_3	Animal	37.1	2.717	MQ
3300029355_19	Human	-76.6259	39.2885	HQ
3300029213_13	Human	116.416	39.9119	MQ
3300027900_79	Aquatic	-86.23	41.7	MQ
3300000371_2	Aquatic	-122.103	37.5693	MQ
3300006498_6	Human	-77.1012	39.0043	MQ
3300017968_40	Aquatic	-81.028	31.972	MQ
3300007208_12	Human	-77.1012	39.0043	MQ
3300011852_3	Built environment	-73.95	40.8	MQ
3300027255_3	Aquatic	-124.006	46.2763	MQ
3300027250_6	Aquatic	-124.006	46.2763	MQ
3300025631_40	Wastewater	139.38	36.29	MQ
3300011540_2	Built environment	-73.99	40.67	HQ
3300010287_11	Bioreactor	-72.1429	43.726	MQ
3300008083_1	Human	-77.1012	39.0043	HQ
3300007093_9	Human	-77.1012	39.0043	MQ
3300029114_11	Human	116.416	39.9119	MQ
3300028561_78	Built environment	-123.147	49.1151	MQ
3300006743_11	Human	-77.1012	39.0043	MQ
3300026519_14	Aquatic	-33.9011	36.2297	MQ
3300020195_62	Aquatic	161.59	-77.5281	MQ
3300021843_31	Bioreactor	-79.6609	43.5479	MQ
3300025851_32	Aquatic	-90.57	27.37	MQ
3300020198_55	Aquatic	29.658	-6.1786	MQ
3300028570_52	Built environment	-123.147	49.1151	MQ
3300027942_4	Terrestrial	-119.272	46.372	MQ
3300008154_8	Human	-77.1012	39.0043	MQ
3300029828_22	Human	121.465	31.2112	HQ
3300010271_13	Bioreactor	-72.1429	43.726	MQ
3300029942_3	Wastewater	17.6598	59.8445	MQ
3300025890_51	Aquatic	7.9	54.1842	MQ
3300004632_6	Annelida	8.81	50.8	MQ
3300029231_15	Human	116.416	39.9119	MQ
3300008664_27	Human	-77.1012	39.0043	MQ
3300029531_11	Human	121.465	31.2112	MQ
3300025515_2	Terrestrial	-122.439	38.874	HQ
3300028030_39	Aquatic	-176.568	-21.9896	MQ
3300027760_42	Aquatic	-72.0994	45.4091	MQ
3300029611_14	Human	-0.12	51.5	HQ
3300028582_17	Wastewater	-122.29	37.82	HQ
3300005805_18	Aquatic	-97.7991	37.7331	MQ
3300006259_24	Human	-77.1012	39.0043	MQ
3300027313_5	Terrestrial	-65	18	MQ
3300027152_13	Aquatic	-123.183	46.1812	MQ
3300025870_12	Aquatic	-123.5	48.6	MQ
3300025621_26	Aquatic	7.9	54.1883	HQ
3300029825_24	Bioreactor	105.45	28.88	HQ
3300027702_5	Aquatic	-44.9972	-37.9951	HQ
3300014592_1	Built environment	-73.95	40.73	HQ
3300028276_9	Aquatic	-124.009	49.68	MQ
3300020084_56	Aquatic	29.4853	-4.9054	MQ
3300014073_3	Built environment	-73.94	40.79	MQ
3300027834_44	Aquatic	-119.846	34.3923	MQ
3300027895_15	Terrestrial	-83.37	46.42	MQ
3300020578_54	Aquatic	29.4853	-4.9054	HQ
3300027863_339	Aquatic	-110.44	44.611	MQ
3300029492_14	Human	121.468	31.2123	MQ
3300024902_4	Aquatic	-122.16	48.3807	MQ
3300005326_82	Bioremediation	-106.08	35.9918	MQ
3300012044_15	Aquatic	163.719	-78.0729	MQ
3300009704_5	Wastewater	135.27	34.72	HQ
3300029830_20	Human	-0.12	51.5	MQ
3300010261_9	Animal	-89.4	43.07	MQ
3300027864_98	Arthropoda	-53.0462	5.0626	MQ
3300008599_20	Human	-77.1012	39.0043	MQ
3300028570_25	Built environment	-123.147	49.1151	MQ
3300029057_3	Human	12.531	55.678	MQ
3300029188_5	Human	12.5683	55.6761	MQ
3300025177_3	Aquatic	82.62	-29.81	MQ
3300027864_48	Arthropoda	-53.0462	5.0626	MQ
3300029377_28	Human	-76.6259	39.2885	HQ
3300026978_8	Lab enrichment	-67.0188	17.9673	MQ
3300025933_18	Plants	-85.3738	42.3948	HQ
3300023113_5	Aquatic	78.1913	-68.5558	MQ
3300017391_10	Aquatic	-119.375	40.653	MQ
3300006853_19	Plants	-83.9607	35.8443	MQ
3300029379_26	Human	-76.6259	39.2885	MQ
3300017655_7	Terrestrial	-122.29	37.83	MQ
3300023049_8	Aquatic	78.1913	-68.5558	MQ
3300000394_2	Aquatic	-119.281	46.3492	MQ
3300006333_4	Human	-77.1012	39.0043	MQ
3300013131_52	Aquatic	29.05	-1.64	MQ
3300020386_7	Aquatic	-153.714	0.0095	MQ
3300008514_14	Human	-77.1012	39.0043	MQ
3300017449_23	Aquatic	-118.504	37.4127	MQ
3300014886_10	Aquatic	-111.38	27.0154	MQ
3300020348_10	Aquatic	-140.635	-9.067	MQ
3300006083_5	Aquatic	-129.982	45.9332	MQ
3300029446_20	Wastewater	18.2271	59.3556	MQ
3300014159_21	Aquatic	-88.5476	47.1149	MQ
3300021128_1	Aquatic	-89.686	46.041	MQ
3300026276_4	Terrestrial	-149.314	68.6137	MQ
3300028032_62	Aquatic	-80.577	43.442	MQ
3300020259_6	Aquatic	4.6932	-31.0136	MQ
3300029589_14	Human	-0.12	51.5	MQ
3300014936_7	Human	12.531	55.678	MQ
3300020467_17	Aquatic	-129.594	-23.1569	MQ
3300029721_7	Human	-0.12	51.5	MQ
3300011988_10	Human	-118.444	34.0722	MQ
3300010270_24	Animal	-89.4	43.07	MQ
3300011013_36	Aquatic	25.4914	36.5275	MQ
3300029530_23	Human	121.465	31.2112	MQ
3300027859_12	Aquatic	2.9768	-17.283	HQ
3300025702_34	Wastewater	114.17	22.28	MQ
3300027607_19	Aquatic	-79.97	9.28	HQ
3300015198_19	Terrestrial	-50.0183	67.163	MQ
3300022377_7	Mammals	-119.84	34.4148	MQ
3300023039_3	Mammals	-122.5	38.04	MQ
3300029132_14	Human	116.416	39.9119	HQ
3300025554_5	Terrestrial	-122.01	38.1971	MQ
3300007192_4	Arthropoda	-70.1	-12.5	MQ
3300000211_6	Aquatic	-123.5	48.6	MQ
3300029567_16	Human	121.465	31.2112	HQ
3300024496_2	Aquatic	-81.6053	31.4271	MQ
3300029785_11	Human	-76.6259	39.2885	MQ
3300029874_18	Human	-0.12	51.5	MQ
3300027897_64	Aquatic	-86.23	41.7	MQ
3300025240_8	Aquatic	-23.69	29.97	HQ
3300025840_20	Aquatic	-75.3633	39.283	MQ
3300027965_31	Terrestrial	-76.3402	40.7999	MQ
3300029227_18	Human	116.416	39.9119	HQ
3300029544_18	Human	121.465	31.2112	HQ
3300022753_101	Mammals	-119.667	34.4204	MQ
3300029461_9	Human	121.468	31.2123	HQ
3300012088_5	Fungi	-74.5199	39.8725	MQ
3300026302_16	Wastewater	-89.4117	43.0762	MQ
3300014911_70	Aquatic	-111.38	27.0154	MQ
3300029851_19	Human	-0.12	51.5	MQ
3300029129_13	Human	116.416	39.9119	MQ
3300021119_4	Aquatic	-89.686	46.041	MQ
3300022748_13	Aquatic	-83.4611	33.9266	MQ
3300022602_36	Aquatic	-89.6861	46.0412	HQ
3300017532_97	Aquatic	22.044	61.5637	MQ
3300020578_83	Aquatic	29.4853	-4.9054	MQ
3300029228_9	Human	116.416	39.9119	HQ
3300029340_18	Human	-76.6259	39.2885	MQ
3300018878_232	Mammals	-119.667	34.4204	MQ
3300013498_3	Built environment	-73.88	40.84	HQ
3300007705_11	Human	-77.1012	39.0043	MQ
3300014149_9	Aquatic	-110.741	44.7101	MQ
3300006292_15	Human	-77.1012	39.0043	MQ
3300029168_3	Modeled	-2.96776	53.4059	MQ
3300007142_4	Arthropoda	-48.24	-19.11	MQ
3300026237_15	Aquatic	-110.798	44.534	MQ
3300025243_6	Aquatic	12.77	-32.81	MQ
3300008744_14	Human	-77.1012	39.0043	MQ
3300026075_38	Terrestrial	-85.3738	42.3948	MQ
3300026549_35	Mammals	-112.842	49.6935	MQ
3300017398_14	Aquatic	98.46	25.4413	MQ
3300017451_6	Aquatic	29.1756	-2.0288	MQ
3300029490_22	Human	121.468	31.2123	MQ
3300029735_27	Human	-0.12	51.5	MQ
3300025828_5	Aquatic	-75.3633	39.283	MQ
3300011989_8	Mammals	-105.585	41.3142	MQ
3300021318_24	Mammals	-119.841	34.4149	MQ
3300029537_13	Human	121.465	31.2112	HQ
3300008575_11	Human	-77.1012	39.0043	MQ
3300025627_9	Terrestrial	-156.61	71.2999	MQ
3300001263_8	Algae	151.167	-33.9666	MQ
3300025416_3	Aquatic	-89.6063	46.0072	MQ
3300005086_29	Aquatic	7.42	55.49	MQ
3300028963_9	Human	12.531	55.678	MQ
3300007648_17	Human	-77.1012	39.0043	MQ
3300029121_14	Human	116.416	39.9119	HQ
3300010287_55	Bioreactor	-72.1429	43.726	MQ
3300021255_80	Mammals	171.6	-42.26	MQ
3300013729_1	Built environment	-73.95	40.81	MQ
3300011154_2	Built environment	-73.9	40.66	MQ
3300014671_3	Built environment	-73.99	40.75	MQ
3300025942_13	Plants	-85.3738	42.3948	HQ
3300007348_7	Human	-77.1012	39.0043	HQ
2156126005_1	Aquatic	-67.3	25.5	MQ
3300010998_27	Microbial	-148.112	61.5997	MQ
3300028534_27	Annelida	-104.292	9.8416	MQ
3300017444_64	Aquatic	-125.513	60.1987	MQ
3300029411_16	Human	-76.6259	39.2885	MQ
3300009767_26	Wastewater	142.37	43.77	MQ
3300029613_25	Human	-0.12	51.5	HQ
3300028032_23	Aquatic	-80.577	43.442	MQ
3300013137_75	Aquatic	29.05	-1.64	MQ
3300012521_22	Bioreactor	-72.1429	43.726	HQ
3300027501_11	Aquatic	-122.21	36.25	MQ
3300008101_34	Human	-77.1012	39.0043	HQ
3300013094_16	Aquatic	-89.686	46.041	MQ
3300020341_7	Aquatic	-142.623	-8.895	MQ
3300027851_100	Aquatic	-79.0717	40.0132	MQ
3300027839_71	Aquatic	-150.061	79.2466	MQ
3300029700_22	Human	-0.12	51.5	MQ
3300025708_32	Wastewater	-90.43	41.53	MQ
3300014656_64	Aquatic	16.66	57.4344	MQ
3300008537_26	Human	-77.1012	39.0043	MQ
3300024265_35	Aquatic	96.774	1.759	MQ
3300009503_147	Aquatic	-110.44	44.61	MQ
3300015370_32	Aquatic	16.66	57.4344	MQ
3300008129_8	Human	-77.1012	39.0043	MQ
