UnitSet	Habitat	Units	FeatureID	Label	Phylum	CoreEligible	Detected	Prevalence	WilsonLower	WilsonUpper	MeanRelativeAbundance	MedianWhenDetected	OperationalCore	BootstrapInclusionFrequency	StableCore	SelectionScore
Subject-habitat representatives	Posterior fornix	42	SP0438	Cutibacterium avidum	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0439	Cloacibacterium normanense	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0440	Anaerotignum lactatifermentans	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0441	Lachnoclostridium sp An14	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0442	Intestinibacter bartlettii	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0443	Erysipelatoclostridium ramosum	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0444	Eisenbergiella tayi	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0445	Eubacterium sp CAG 274	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0446	Clostridiales bacterium 1 7 47FAA	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0447	Blautia sp An249	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0448	Cloacibacillus evryensis	Synergistetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0449	Dorea sp CAG 317	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0450	Aerococcus urinaeequi	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0451	Prevotella stercorea	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0452	Prevotella sp CAG 279	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0453	Paraprevotella xylaniphila	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0454	Bacteroides coprophilus	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0.000000302380861666693	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0455	Eubacterium sp CAG 251	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0456	Bacteroides pectinophilus	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0457	Clostridium sp CAG 253	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0458	Bacteroides sp CAG 144	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0459	Lactobacillus ruminis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0460	Coprobacter secundus	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0461	Clostridium disporicum	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0462	Paraprevotella clara	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0463	Ruminococcus sp CAG 563	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0464	Clostridium perfringens	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0465	Ruminococcus callidus	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0466	Clostridium sp CAG 413	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0467	Holdemanella biformis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0468	Ruminococcus champanellensis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0469	Clostridium paraputrificum	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0470	Prevotella sp CAG 520	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0471	Clostridium sp CAG 964	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0472	Ruminococcus sp CAG 488	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0473	Sanguibacteroides justesenii	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0474	Coprobacillus cateniformis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0475	Eisenbergiella massiliensis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0476	Bifidobacterium pseudocatenulatum	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0477	Hungatella hathewayi	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0478	Clostridium sp CAG 411	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0479	Pseudoflavonifractor capillosus	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0480	Prevotella sp CAG 1031	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0481	Desulfovibrio piger	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0482	Prevotella corporis	Bacteroidetes	TRUE	1	0.0238095238095238	0.0042154041344325	0.123212015737666	0.00000279047619047619	0.0001172	FALSE	0	FALSE	0.0000397731392061372
Subject-habitat representatives	Posterior fornix	42	SP0483	Campylobacter hominis	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0484	Ruminococcus obeum CAG 39	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0485	Klebsiella variicola	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0486	Lachnoclostridium sp An131	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0487	Anaerofustis stercorihominis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0488	Sellimonas intestinalis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0489	Pseudoflavonifractor sp An184	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0490	Eubacterium limosum	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0491	Clostridium aldenense	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0492	Streptococcus sinensis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0493	Clostridium methylpentosum	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0494	Mogibacterium timidum	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0495	Malassezia restricta	Basidiomycota	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0496	Staphylococcus capitis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0497	Megamonas hypermegale	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0498	Megamonas funiformis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0499	Clostridium sp CAG 299	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0500	Tyzzerella nexilis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0501	Blautia hansenii	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0502	Bifidobacterium bifidum	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0503	Bacillus aerius	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0504	Candidatus Stoquefichus sp KLE1796	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0505	Scardovia wiggsiae	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0506	Prevotella intermedia	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0507	Parvimonas sp KA00067	Firmicutes	TRUE	0	0	0	0.0837987908657039	0.00000111666677833335	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0508	Capnocytophaga sp oral taxon 878	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0509	Streptococcus viridans	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0510	Blautia sp N6H1 15	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0511	Clostridium scindens	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0512	Fusobacterium ulcerans	Fusobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0513	Malassezia globosa	Basidiomycota	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0514	Micrococcus luteus	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0515	Kocuria palustris	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0516	Moraxella osloensis	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0517	Anaerococcus nagyae	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0518	Acinetobacter radioresistens	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0519	Enhydrobacter aerosaccus	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0520	Propionibacterium humerusii	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0521	Odoribacter laneus	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0522	Candidatus Methanomassiliicoccus intestinalis	Euryarchaeota	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0523	Roseburia sp CAG 303	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0524	Ruminococcus sp CAG 624	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0525	Lactobacillus acidophilus	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0526	Desulfovibrio fairfieldensis	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0527	Allisonella histaminiformans	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0528	Haemophilus aegyptius	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0529	Candida tropicalis	Ascomycota	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0530	Prevotella sp AM42 24	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0531	Bacteroides faecis CAG 32	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0532	Dialister sp CAG 357	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0533	Enterococcus faecium	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0534	Bifidobacterium catenulatum	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0535	Eubacterium saphenum	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0536	Bacteroidetes bacterium oral taxon 272	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0537	Dialister pneumosintes	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0538	Anaerolineaceae bacterium oral taxon 439	Chloroflexi	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0539	Streptococcus massiliensis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0540	Capnocytophaga haemolytica	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0541	Prevotella dentalis	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0542	Pseudoramibacter alactolyticus	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0543	Treponema putidum	Spirochaetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0544	Prevotella sp oral taxon 820	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0545	Prevotella amnii	Bacteroidetes	TRUE	4	0.0952380952380952	0.0376622488055739	0.22065105808571	0.0200072620381956	0.203588070358807	FALSE	0	FALSE	0.0134711456275545
Subject-habitat representatives	Posterior fornix	42	SP0546	Moraxella lincolnii	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0547	Prevotella sp 885	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0548	Butyrivibrio sp CAG 318	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0549	Bacteroides sartorii	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0550	Clostridium sp CAG 590	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0551	Clostridiales bacterium CHKCI006	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0552	Clostridium sp CAG 242	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0553	Clostridium sp chh4 2	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0554	Flavonifractor sp An10	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0555	Methanosphaera stadtmanae	Euryarchaeota	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0556	Blautia producta	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0557	Clostridium asparagiforme	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0558	Lactonifactor longoviformis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0559	Simonsiella muelleri	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0560	Chlamydia ibidis	Chlamydiae	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0561	Megamonas funiformis CAG 377	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0562	Porphyromonas gingivalis	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0563	Prevotella multiformis	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0564	Eubacterium nodatum	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0565	Leptotrichia sp oral taxon 847	Fusobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0566	Streptococcus sp HMSC070B10	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0567	Desulfobulbus oralis	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0568	Prevotella sp oral taxon 376	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0569	Eggerthia catenaformis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0570	Prevotella baroniae	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0571	Propionibacterium acidifaciens	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0572	Peptostreptococcaceae bacterium oral taxon 113	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0573	Corynebacterium tuberculostearicum	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0574	Kingella kingae	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0575	Faecalicoccus pleomorphus	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0576	Corynebacterium kroppenstedtii	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0577	Paracoccus versutus	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0578	Streptococcus salivarius CAG 79	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0579	Paracoccus pantotrophus	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0580	Coprobacter sp	Bacteroidetes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0581	Phascolarctobacterium succinatutens	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0582	Catabacter hongkongensis	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0583	Clostridium sp D5	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0584	Peptoniphilus sp HMSC062D09	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0585	Eubacterium sp OM08 24	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0586	Anaerofilum sp An201	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0587	Mycobacteroides chelonae	Actinobacteria	TRUE	3	0.0714285714285714	0.0245904098733059	0.190094268011583	0.0000948047532040486	0.0002262	FALSE	0	FALSE	0.000695483803139095
Subject-habitat representatives	Posterior fornix	42	SP0588	Neisseria polysaccharea	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0589	Haemophilus sp C1	Proteobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0590	Bifidobacterium angulatum	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0591	Mitsuokella multacida	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0592	Megasphaera elsdenii	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0593	Porphyromonas sp HMSC065F10	Bacteroidetes	TRUE	2	0.0476190476190476	0.0131575249089056	0.157898523969588	0.0000136285716745238	0.000286200005165	FALSE	0	FALSE	0.000175794740095313
Subject-habitat representatives	Posterior fornix	42	SP0594	Clostridium ventriculi	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0595	Mitsuokella jalaludinii	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0596	Actinomyces cardiffensis	Actinobacteria	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0597	Flavonifractor sp An100	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
Subject-habitat representatives	Posterior fornix	42	SP0598	Pseudomonas fluorescens group	Proteobacteria	TRUE	4	0.0952380952380952	0.0376622488055739	0.22065105808571	0.000105259518350239	0.0009592	FALSE	0	FALSE	0.000977105347605684
Subject-habitat representatives	Posterior fornix	42	SP0599	Brochothrix thermosphacta	Firmicutes	TRUE	0	0	0	0.0837987908657039	0	0	FALSE	0	FALSE	0
