community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_12ppd_S_e	0.0	0.07	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_26dap_M_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_2obut_e	0.0	0.04	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_4abut_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_4abz_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_5asa_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_7dhcdchol_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_7ocholate_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_C02528_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_Ser_Thr_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_T_antigen_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_Tn_antigen_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_Tyr_ggn_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_abz_ala_b_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_ac_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_acald_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_acgal_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_acgam_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_acnam_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_ade_e	0.0	0.04	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_adn_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_adocbl_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_ala_L_e	0.0	0.24	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_alaasp_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_alagln_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_alaglu_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_alagly_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_alahis_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_alaleu_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_alathr_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_amylopect900_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_amylose300_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_arab_L_e	0.0	0.04	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_arabinoxyl_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_arabttr_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_arbt_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_arsenb_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_asn_L_e	0.0	0.08	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_but_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_bz_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_bzam_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_bzd_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_ca2_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_cbl1_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_cbl2_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_cd2_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_cgly_e	0.0	0.07	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_cholate_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_cit_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_cl_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_co2_e	0.0	0.02	1	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_cobalt2_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_core2_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_core3_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_core4_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_core5_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_core6_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_core7_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_core8_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_cro4_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_ctbt_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_cu2_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_cys_L_e	0.0	0.16	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_dchac_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_dextrin_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_dsT_antigen_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_f1a_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_fe2_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_fe3_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_fol_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_for_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_fru_e	0.0	0.01	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_fum_e	0.0	0.2	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_gal_e	0.0	0.01	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_galt_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_galur_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_gam_e	0.0	0.01	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_gbbtn_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_gcald_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glc_D_e	0.0	0.01	1	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glcur_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glu_L_e	0.0	0.02	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_gly_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glyasn_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glyasp_e	0.0	0.01	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glyb_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glyc_e	0.0	0.1	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glycys_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glygln_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glyglu_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glygn2_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glygn4_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glygn5_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glyleu_e	0.0	0.01	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glymet_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glyphe_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glypro_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_glytyr_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_gncore1_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_gncore2_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_gsn_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_gthox_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_h2_e	0.0	0.18	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_h2o_e	0.0	0.17	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_h2s_e	0.0	0.77	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_h_e	0.0	0.27	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_hg2_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_hxan_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_inulin_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_isobut_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_isocapr_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_isoval_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_k_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_kesto_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_kestopt_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_kestottr_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_lac_D_e	0.0	0.1	1	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_lac_L_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_lcts_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_leu_L_e	0.0	0.04	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_malt_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_malthx_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_malttr_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_man_e	0.0	0.01	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_mantr_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_melib_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_met_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_metala_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_mg2_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_mn2_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_mqn7_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_mqn8_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_na1_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_nac_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_neopront_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_nh4_e	0.0	0.18	1	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_o2_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_ocdca_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_olsa_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_pb_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_pheme_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_pi_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_ppa_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_ppi_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_pro_L_e	0.0	0.06	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_pront_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_ptrc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_pyr_e	0.0	0.14	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_raffin_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_ribflv_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_rmn_e	0.0	0.03	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_sT_antigen_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_sTn_antigen_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_salcn_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_sanilamide_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_ser_L_e	0.0	0.11	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_so4_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_spmd_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_ssz_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_strch2_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_stys_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_succ_e	0.0	0.07	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_sucr_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_sulfp_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_tab_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_trp_L_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_tsul_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_ttdca_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_urea_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_val_L_e	0.0	0.09	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_xan_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_xtsn_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_xyl_D_e	0.0	0.04	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_xylottr_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Eubacterium_rectale	M_zn2_e	0.0	1.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_12ppd_S_e	0.0	0.0	1	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_1hibup_S_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_1hibupglu_S_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_1hmdgluc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_1ohmdz_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_26dap_M_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_2hatvacid_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_2hatvacidgluc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_2hatvlac_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_2hatvlacgluc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_2hibup_S_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_2hibupglu_S_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_2oh_cbz_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_2oh_cbz_glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_2oh_mtz_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_2oh_mtz_glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_3hibup_S_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_3hibupglu_S_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_3meacmp_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_3oh_cbz_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_3oh_cbz_glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_3oh_dlor_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_3oh_dlor_glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_3oh_mdea_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_3oh_mdea_glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_3oh_mxn_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_3oh_mxn_glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_4abut_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_4abz_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_4dh_tpno_1glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_4dh_tpno_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_4hmdgluc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_4oh_dcf_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_4oh_dcf_glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_4oh_kp_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_4oh_kp_glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_4oh_levole_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_4oh_levole_glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_4oh_meth_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_4oh_meth_glc_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_4oh_propl_e	0.0	0.0	0	0.0
all	western_diet_gut_anoxic_membership	Eubacterium_rectale	Prevotella_copri	M_4oh_propl_glc_e	0.0	0.0	0	0.0
