FeatureID	Feature	Species	MaAsLin3CoefficientLog2Relative	MaAsLin3NullMedian	MaAsLin3QDiseaseBH	MaAsLin3Estimable	MaAsLin3ErrorFree	ANCOMBC2CoefficientNaturalLog	ANCOMBC2QDiseaseBH	ANCOMBC2PassedPseudoSensitivity	ANCOMBC2RobustHit	ALDEx2CoefficientCLRLog2	ALDEx2QDiseaseBH	MaAsLin3Direction	ANCOMBC2Direction	ALDEx2Direction	AllThreeDirectionConcordant	MaAsLin3Hit	ALDEx2Hit	SignificantMethodCount	EvidenceLabel	IndependentReplication	InputBoundary	MinimumQ	AnyMethodHit
SP0148	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_fermentans	Acidaminococcus fermentans	1.01807741556542	0.275695643097588	0.930944375666555	FALSE	TRUE	0.900663253009556	0.0213797150116892	FALSE	FALSE	0.715958497127065	0.906202454664668	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.0213797150116892	FALSE
SP0250	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris	Bacteroides stercoris	0.691840597623901	0.275695643097588	0.930944375666555	TRUE	TRUE	0.357036115549883	0.529287592025233	TRUE	FALSE	-0.196506859417644	0.906202454664668	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.529287592025233	FALSE
SP0252	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium	Enterococcus faecium	0.816046003010086	0.275695643097588	0.930944375666555	TRUE	TRUE	0.290998722644874	0.51956807070842	TRUE	FALSE	-2.39593659374114	0.661329715902649	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.51956807070842	FALSE
SP0279	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_CAG_253	Clostridium sp CAG 253	-0.136322931957609	0.275695643097588	0.930944375666555	FALSE	TRUE	-0.369430044515153	0.266436027404916	TRUE	FALSE	-2.19414520409088	0.661329715902649	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.266436027404916	FALSE
SP0281	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemanella|s__Holdemanella_biformis	Holdemanella biformis	-0.0466529845946541	0.275695643097588	0.930944375666555	TRUE	TRUE	-0.309949073092005	0.476828543617448	TRUE	FALSE	1.86758355993755	0.787618520126671	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.476828543617448	FALSE
SP0342	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrionaceae_unclassified|s__Desulfovibrionaceae_bacterium	Desulfovibrionaceae bacterium	1.00673262260308	0.275695643097588	0.930944375666555	TRUE	TRUE	0.641887603756398	0.0652886953698402	TRUE	FALSE	0.0981979010109196	0.906202454664668	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.0652886953698402	FALSE
SP0379	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii	Megasphaera elsdenii	-0.392852660829005	0.275695643097588	0.930944375666555	FALSE	TRUE	-0.104347789237506	0.806427256903193	TRUE	FALSE	-0.0424507487141177	0.906202454664668	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.806427256903193	FALSE
SP0015	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	Bacteroides uniformis	0.14012785656416	0.275695643097588	0.930944375666555	TRUE	TRUE	0.00765111523757404	0.994827958012954	TRUE	FALSE	0.345832385428341	0.86281508092047	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.86281508092047	FALSE
SP0035	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_238	Firmicutes bacterium CAG 238	0.602994294011362	0.275695643097588	0.930944375666555	TRUE	TRUE	0.00603354764824961	0.994827958012954	TRUE	FALSE	-1.12310653439638	0.86281508092047	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.86281508092047	FALSE
SP0119	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis	Bacteroides massiliensis	0.0175976983612896	0.275695643097588	0.930944375666555	TRUE	TRUE	-0.0410722090510684	0.925975279165397	TRUE	FALSE	0.677321327863894	0.906202454664668	1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.906202454664668	FALSE
SP0131	k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii	Methanobrevibacter smithii	-0.0117535376289311	0.275695643097588	0.930944375666555	TRUE	TRUE	-0.1772841147442	0.822499268194132	TRUE	FALSE	0.704376234415963	0.906202454664668	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.822499268194132	FALSE
SP0136	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalitalea|s__Faecalitalea_cylindroides	Faecalitalea cylindroides	0.62018173190623	0.275695643097588	0.930944375666555	TRUE	TRUE	0.0996974468486268	0.858940551495383	TRUE	FALSE	-0.163093767008709	0.906202454664668	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.858940551495383	FALSE
SP0141	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_galacturonicus	Bacteroides galacturonicus	-0.0650758399302241	0.275695643097588	0.930944375666555	TRUE	TRUE	-0.0737595299187663	0.858940551495383	TRUE	FALSE	-0.000847527622026186	0.906202454664668	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.858940551495383	FALSE
SP0150	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_callidus	Ruminococcus callidus	-0.0654929956071683	0.275695643097588	0.930944375666555	TRUE	TRUE	0.0846080023794692	0.855856274320412	TRUE	FALSE	1.93845848770141	0.665961670510266	-1	1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.665961670510266	FALSE
SP0183	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis	Streptococcus mitis	0.0849772226971875	0.275695643097588	0.930944375666555	TRUE	TRUE	0.0416672471033374	0.925975279165397	TRUE	FALSE	-2.18221495181824	0.661329715902649	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.661329715902649	FALSE
SP0218	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_cateniformis	Coprobacillus cateniformis	0.664001234560349	0.275695643097588	0.930944375666555	TRUE	TRUE	0.26334468706036	0.552947523612732	TRUE	FALSE	-1.23191177805982	0.861962063492038	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.552947523612732	FALSE
SP0258	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii	Sanguibacteroides justesenii	-0.0119931515497545	0.275695643097588	0.930944375666555	TRUE	TRUE	-0.309448845017323	0.287789592353337	TRUE	FALSE	-1.20179177740914	0.858881516552031	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.287789592353337	FALSE
SP0260	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_OM08_24	Eubacterium sp OM08 24	0.785443689831841	0.275695643097588	0.930944375666555	FALSE	TRUE	0.399855721434229	0.270410919590039	TRUE	FALSE	0.159841061092945	0.906202454664668	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.270410919590039	FALSE
SP0337	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_durans	Enterococcus durans	-0.395708795874893	0.275695643097588	0.930944375666555	FALSE	TRUE	-0.161002818556274	0.714209267619962	TRUE	FALSE	-0.599908416481725	0.906202454664668	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.714209267619962	FALSE
SP0348	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_279	Prevotella sp CAG 279	0.748362250493402	0.275695643097588	0.930944375666555	FALSE	TRUE	0.544550182847943	0.128073418371951	TRUE	FALSE	1.8208412750576	0.761658414978787	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.128073418371951	FALSE
SP0075	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_massiliensis	Eisenbergiella massiliensis	0.496243089262859	0.275695643097588	0.931004142910913	TRUE	TRUE	0.504527457254321	0.214461405391178	TRUE	FALSE	0.780673710852102	0.906202454664668	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.214461405391178	FALSE
SP0022	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	Alistipes shahii	0.1563292857187	0.275695643097588	0.931173391039746	TRUE	TRUE	0.0454716695992329	0.936015990161447	TRUE	FALSE	-0.547083944910188	0.906202454664668	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.906202454664668	FALSE
SP0220	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans	Streptococcus mutans	-0.0919679119413991	0.275695643097588	0.931173391039746	TRUE	TRUE	-0.133174053778483	0.782495905545466	TRUE	FALSE	-1.33008290080737	0.833274020180705	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.782495905545466	FALSE
SP0255	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_403	Ruminococcus sp CAG 403	-0.241021856467867	0.275695643097588	0.931173391039746	FALSE	TRUE	-0.0957301536401335	0.793853451174356	TRUE	FALSE	0.923484528650393	0.89015727791244	-1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.793853451174356	FALSE
SP0016	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_110	Firmicutes bacterium CAG 110	0.460250669320424	0.275695643097588	0.931173391039746	TRUE	TRUE	0.180233492485285	0.731522565575827	TRUE	FALSE	-0.417746917219669	0.906202454664668	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.731522565575827	FALSE
SP0002	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	Alistipes putredinis	0.396514603925775	0.275695643097588	0.949423534253693	TRUE	TRUE	0.154390792573101	0.830407704960883	TRUE	FALSE	0.618069016934642	0.906202454664668	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.830407704960883	FALSE
SP0070	k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_170	Firmicutes bacterium CAG 170	0.471565576085047	0.275695643097588	0.949423534253693	TRUE	TRUE	0.181223208621516	0.699937320860502	TRUE	FALSE	0.295993797996438	0.906202454664668	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.699937320860502	FALSE
SP0096	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis	Streptococcus sanguinis	0.157137003850798	0.275695643097588	0.949423534253693	TRUE	TRUE	0.19041275423758	0.629741943987878	TRUE	FALSE	-3.72870484403316	0.357509804386508	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.357509804386508	FALSE
SP0149	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis	Bacteroides intestinalis	0.580231725465731	0.275695643097588	0.949423534253693	TRUE	TRUE	0.552034104192431	0.244956912241533	TRUE	FALSE	-1.86451059201483	0.767436121091068	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.244956912241533	FALSE
SP0163	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis	Streptococcus australis	0.091524927374169	0.275695643097588	0.939217277927485	TRUE	TRUE	0.091224521927981	0.833296227491058	TRUE	FALSE	-2.92110826836099	0.484769948263863	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.484769948263863	FALSE
SP0240	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_alvei	Hafnia alvei	0.606392474019446	0.275695643097588	0.939217277927485	TRUE	TRUE	-0.0124491922082112	0.989345168685881	TRUE	FALSE	-0.627255951015306	0.906202454664668	1	-1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.906202454664668	FALSE
SP0186	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis	Streptococcus infantis	0.398814037262215	0.275695643097588	0.954541393140691	TRUE	TRUE	0.209834000217291	0.559286889752125	TRUE	FALSE	-1.39072417017056	0.824756768973258	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.559286889752125	FALSE
SP0025	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis	Bacteroides faecis	0.446421239738405	0.275695643097588	0.970981253670184	TRUE	TRUE	0.458400238220137	0.172329321289936	TRUE	FALSE	-0.383177959412488	0.906202454664668	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.172329321289936	FALSE
SP0050	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis	Gemmiger formicilis	0.34690437184662	0.275695643097588	0.970981253670184	TRUE	TRUE	0.187630174418928	0.753897383343529	TRUE	FALSE	-0.723365846246063	0.903385635296215	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.753897383343529	FALSE
SP0072	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47	Actinomyces sp ICM47	0.365044160540189	0.275695643097588	0.970981253670184	TRUE	TRUE	0.205312775808154	0.612647000660708	TRUE	FALSE	-3.09541865057639	0.414801191484657	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.414801191484657	FALSE
SP0157	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis	Streptococcus vestibularis	0.407957659018788	0.275695643097588	0.970981253670184	TRUE	TRUE	0.0533613461147254	0.884015327545863	TRUE	FALSE	-1.78881551789571	0.698851743035127	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.698851743035127	FALSE
SP0326	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_clostridioforme	Clostridium clostridioforme	0.152826289810597	0.275695643097588	0.972696054092143	TRUE	TRUE	-0.154686663276858	0.699937320860502	TRUE	FALSE	0.120159906759407	0.906202454664668	1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.699937320860502	FALSE
SP0335	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii	Parabacteroides johnsonii	-0.000961724165381803	0.275695643097588	0.977798813029464	FALSE	TRUE	-0.204156550829039	0.583097740039443	TRUE	FALSE	-0.583847399845131	0.906202454664668	-1	-1	-1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.583097740039443	FALSE
SP0224	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii	Streptococcus gordonii	0.212314002925934	0.275695643097588	0.980807520512786	TRUE	TRUE	0.128263129824663	0.780267159863331	TRUE	FALSE	-2.48896943252081	0.607496414402998	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.607496414402998	FALSE
SP0253	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	Turicibacter sanguinis	0.20042802431186	0.275695643097588	0.980807520512786	TRUE	TRUE	-0.685360723507278	0.0830727697375965	TRUE	FALSE	0.962120468139037	0.891823952017377	1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.0830727697375965	FALSE
SP0103	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis	Streptococcus parasanguinis	0.31947988146046	0.275695643097588	0.988771291732782	TRUE	TRUE	0.207658581524124	0.714209267619962	TRUE	FALSE	-2.62052319296976	0.522259887373751	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.522259887373751	FALSE
SP0180	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_A12	Streptococcus sp A12	0.226824304347318	0.275695643097588	0.992823078723198	FALSE	TRUE	0.375672477157884	0.210110996499806	TRUE	FALSE	-3.61163023612631	0.357509804386508	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.210110996499806	FALSE
SP0227	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_257	Blautia sp CAG 257	0.203761899912068	0.275695643097588	0.992823078723198	FALSE	TRUE	0.275631765671794	0.476828543617448	TRUE	FALSE	-3.21944116282809	0.522259887373751	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.476828543617448	FALSE
SP0310	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini	Acidaminococcus intestini	0.196686558455752	0.275695643097588	0.992823078723198	FALSE	TRUE	-0.02568613788223	0.950017232885063	TRUE	FALSE	1.33351799397586	0.833274020180705	1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.833274020180705	FALSE
SP0162	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_mesenteroides	Leuconostoc mesenteroides	0.311085391525426	0.275695643097588	1	TRUE	TRUE	0.209694195300741	0.588593516588235	TRUE	FALSE	-1.31153517260138	0.833274020180705	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.588593516588235	FALSE
SP0019	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila	Akkermansia muciniphila	0.252847753252794	0.275695643097588	1	TRUE	TRUE	0.122925457093517	0.866476254506114	TRUE	FALSE	2.41757126752548	0.661329715902649	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.661329715902649	FALSE
SP0038	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	Roseburia inulinivorans	0.266338833392289	0.275695643097588	1	TRUE	TRUE	0.106318958596919	0.844342967216804	TRUE	FALSE	0.201719976590407	0.906202454664668	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.844342967216804	FALSE
SP0018	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens	Agathobaculum butyriciproducens	0.271532529186911	0.275695643097588	1	TRUE	TRUE	0.0679429194308376	0.877492534539542	TRUE	FALSE	-1.22272306735369	0.787618520126671	1	1	-1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.787618520126671	FALSE
SP0155	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_parvirubra	Sutterella parvirubra	0.275695643097588	0.275695643097588	1	TRUE	TRUE	0.267824971537802	0.409533552467928	TRUE	FALSE	0.734848785540246	0.906202454664668	1	1	1	TRUE	FALSE	FALSE	0	Direction concordant across three methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.409533552467928	FALSE
SP0259	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus	Coprobacter secundus	0.272926807844228	0.275695643097588	1	TRUE	TRUE	-0.0722965837228149	0.855856274320412	TRUE	FALSE	1.87296335423976	0.698851743035127	1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.698851743035127	FALSE
SP0316	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai	Catenibacterium mitsuokai	0.280396831978097	0.275695643097588	1	FALSE	TRUE	-0.189221249882153	0.588593516588235	TRUE	FALSE	0.83758860011282	0.906202454664668	1	-1	1	FALSE	FALSE	FALSE	0	Direction differs across methods	FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.588593516588235	FALSE
SP0204	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_pneumosintes	Dialister pneumosintes				FALSE	FALSE		1	FALSE	FALSE	7.00668938568266	0.00137084212955515			1		FALSE	TRUE	1		FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.00137084212955515	TRUE
SP0436	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum	Fusobacterium nucleatum				FALSE	FALSE		1	TRUE	FALSE	5.40999497506376	0.00575262652437412			1		FALSE	TRUE	1		FALSE	ANCOM-BC2 and ALDEx2 use reconstructed pseudo-counts	0.00575262652437412	TRUE
