cluster_rank	cluster_X	cluster_Y	best_adjusted_pvalue
1775	MB133	MT027	0.040840415334363125
1776	MB147	MT075	0.040843124121712156
1777	MB003	MT126	0.040843124121712156
1778	MB149	MT027	0.040843124121712156
1779	MB056	MT134	0.040994307764011785
1780	MB054	MT134	0.040999572517946066
1781	MB095	MT099	0.041009676504757356
1782	MB125	MT020	0.0410277371875607
1783	MB062	MT040	0.04129244181884936
1784	MB036	MT002	0.04130518185267981
1785	MB071	MT066	0.04139062453716131
1786	MB135	MT034	0.04145817710395271
1787	MB039	MT152	0.04149730192792554
1788	MB138	MT079	0.04153100805405015
1789	MB100	MT147	0.041536511553686095
1790	MB096	MT153	0.041536511553686095
1791	MB130	MT122	0.041544329501250164
1792	MB149	MT099	0.041544329501250164
1793	MB149	MT142	0.04159383995593664
1794	MB025	MT034	0.04160465368104952
1795	MB162	MT108	0.041625914109022985
1796	MB091	MT118	0.041625914109022985
1797	MB109	MT068	0.04166275091064021
1798	MB012	MT134	0.04166275091064021
1799	MB007	MT061	0.04166294150609633
1800	MB107	MT036	0.041694248780493944
1801	MB135	MT058	0.041824500033780604
1802	MB149	MT095	0.04190818944292039
1803	MB057;MB077	MT094	0.041940892757214555
1804	MB001	MT016	0.04196196284178725
1805	MB129	MT126	0.041977543608778624
1806	MB135	MT048	0.04210451721970657
1807	MB052	MT150	0.04210451721970657
1808	MB135	MT095	0.04211020378399573
1809	MB148	MT127	0.04211020378399573
1810	MB015	MT119	0.042144161932709576
1811	MB030	MT073	0.04224160738657761
1812	MB055	MT102	0.04227743163929468
1813	MB135	MT113	0.042278801426307196
1814	MB074	MT022	0.04231813389056117
1815	MB089	MT085	0.04238962052343604
1816	MB069	MT146	0.04241899810470869
1817	MB024	MT128	0.04246335632288508
1818	MB020	MT115	0.04250217102265796
1819	MB093	MT153	0.0427087172470295
1820	MB125	MT026	0.04278896100172913
1821	MB099	MT137	0.04280907856734537
1822	MB026	MT082	0.04283959465713917
1823	MB037	MT124	0.04286620665088281
1824	MB001	MT146	0.04286620665088281
1825	MB065	MT153	0.04286620665088281
1826	MB082	MT072	0.04286620665088281
1827	MB141	MT131	0.04286620665088281
1828	MB157	MT095	0.04294762975786691
1829	MB142	MT096	0.04296537458746884
1830	MB082	MT063	0.04297099951758317
1831	MB040	MT100	0.04298194720283615
1832	MB059	MT143	0.043025150020170176
1833	MB060	MT148	0.043025463412195014
1834	MB007	MT146	0.043117018389563104
1835	MB106	MT059	0.04316035428919928
1836	MB061	MT148	0.04318770538637905
1837	MB063	MT104	0.043230784654073234
1838	MB077	MT078	0.043252503175489516
1839	MB149	MT127	0.043290619740618104
1840	MB016	MT074	0.04331236828158922
1841	MB038	MT016	0.04336627981658512
1842	MB049	MT036	0.04346958987489727
1843	MB066	MT064	0.0437125752195815
1844	MB040	MT152	0.04371840374700008
1845	MB094	MT151	0.04385752052657383
1846	MB065	MT029	0.04386025438082416
1847	MB128	MT047	0.04386025438082416
1848	MB004	MT108	0.04390434734687885
1849	MB063	MT101	0.04390434734687885
1850	MB058	MT108	0.04390434734687885
1851	MB144	MT136	0.04405184115097539
1852	MB146	MT063	0.04405220050808984
1853	MB057	MT119	0.04421500528030377
1854	MB126	MT126	0.044326008699172324
1855	MB090	MT153	0.04433487748355306
1856	MB165	MT020	0.04439938212211276
1857	MB135	MT076	0.044469764891617
1858	MB138	MT127	0.044470071214567905
1859	MB110	MT049	0.044486905331514656
1860	MB019	MT037	0.04450374643769095
1861	MB153	MT149	0.044560951250207745
1862	MB079	MT102	0.04456410562010853
1863	MB149	MT068	0.04464500072210566
1864	MB028	MT051	0.04464845670379854
1865	MB045	MT078	0.04474319674088531
1866	MB056	MT084	0.04477156945289401
1867	MB044	MT133	0.044776614750807395
1868	MB048	MT020	0.044776614750807395
1869	MB034	MT110	0.044776614750807395
1870	MB153	MT096	0.04480897126793484
1871	MB024	MT125	0.04480897126793484
1872	MB157	MT058	0.044843385328147904
1873	MB090	MT143	0.04486609767011983
1874	MB133	MT054	0.04501039930566472
1875	MB165	MT068	0.04506225314318918
1876	MB111	MT063	0.04506225314318918
1877	MB082	MT043	0.04506225314318918
1878	MB081	MT018	0.04513084775675387
1879	MB110	MT115	0.04520389969159014
1880	MB068	MT123	0.04533218852383697
1881	MB137	MT075	0.045385252956454826
1882	MB114	MT042	0.045547981705957016
1883	MB027	MT104	0.0456140166897841
1884	MB100	MT112	0.045785060792036994
1885	MB046	MT019	0.04579015483467872
1886	MB052	MT068	0.04591164515531841
1887	MB055;MB058	MT151	0.045928722650706445
1888	MB103	MT137	0.046080269489619616
1889	MB110	MT083	0.046108287530801845
1890	MB017	MT147	0.046123218114962936
1891	MB093	MT120	0.04615249460977519
1892	MB153	MT036	0.046158665730612024
1893	MB124	MT046	0.04618797140245322
1894	MB087	MT065	0.04624611644968381
1895	MB142	MT052	0.04629193770781071
1896	MB107	MT101	0.04632133357136886
1897	MB038	MT108	0.04632133357136886
1898	MB129	MT063	0.04632187235637279
1899	MB071	MT115	0.0463224133490729
1900	MB018	MT099	0.046410457218807245
1901	MB165	MT075	0.046574103993394934
1902	MB154	MT075	0.046574103993394934
1903	MB151	MT053	0.046574103993394934
1904	MB129	MT056	0.04660910790241529
1905	MB124	MT040	0.04660910790241529
1906	MB009	MT081	0.046621070881332126
1907	MB135	MT096	0.04667921159111992
1908	MB082	MT034	0.04670260225799964
1909	MB054	MT009	0.046852866956849565
1910	MB040	MT091	0.04687119985321398
1911	MB113	MT114	0.04689527014261019
1912	MB119	MT018	0.04689586203579989
1913	MB166	MT078	0.047034609079610906
1914	MB011	MT012	0.047035205523635354
1915	MB111	MT077	0.04710985120104068
1916	MB037	MT037	0.047151904888312814
1917	MB150	MT097	0.047151904888312814
1918	MB165	MT030	0.04718867660655242
1919	MB112	MT005	0.04722338571285947
1920	MB086	MT023	0.047227620591656236
1921	MB018	MT079	0.047227620591656236
1922	MB097	MT116	0.04723098466980751
1923	MB094	MT078	0.04723798136417777
1924	MB127	MT049	0.04723798136417777
1925	MB157	MT140	0.047456505664838174
1926	MB129	MT052	0.047456505664838174
1927	MB034	MT054	0.047456505664838174
1928	MB082	MT065	0.04755551505336422
1929	MB009	MT051	0.04760314657843628
1930	MB106	MT016	0.04763922234988224
1931	MB123	MT116	0.04765727125391813
1932	MB136	MT114	0.047779900179663555
1933	MB106	MT115	0.047809631470505674
1934	MB144	MT057	0.048110571269343344
1935	MB080	MT031	0.048110571269343344
1936	MB097	MT077	0.04812802001917239
1937	MB006	MT029	0.04824257636054981
1938	MB132	MT022	0.048289701384781586
1939	MB094	MT036	0.048289701384781586
1940	MB027	MT137	0.048289701384781586
1941	MB003	MT065	0.048289701384781586
1942	MB071	MT068	0.048289701384781586
1943	MB034	MT056	0.048332157775433544
1944	MB002	MT133	0.048332846685513825
1945	MB084	MT026	0.048368776436105945
1946	MB103	MT081	0.04839436576274092
1947	MB064	MT147	0.04839436576274092
1948	MB067	MT099	0.04839436576274092
1949	MB058	MT054	0.04840094247082124
1950	MB037	MT147	0.048466337505733405
1951	MB064	MT120	0.048528037216813875
1952	MB108	MT007	0.04863559418981484
1953	MB144	MT149	0.04871183969029732
1954	MB083	MT004	0.0488081322275058
1955	MB135	MT037	0.04890612214194389
1956	MB066	MT007	0.04891422972294698
1957	MB006	MT115	0.048920890647147365
1958	MB074	MT077	0.048995918238283136
1959	MB063	MT099	0.04906827852604615
1960	MB107	MT078	0.04931739120757821
1961	MB136	MT074	0.04944369936913226
1962	MB040	MT094	0.04957102902652215
1963	MB027	MT107	0.04963570457612947
1964	MB150	MT029	0.04973939431831387
1965	MB008	MT023	0.04973939431831387
1966	MB009	MT091	0.049930581763557025
1967	MB003	MT034	0.04994567291318013
1968	MB029	MT044	0.04994719415604702
1969	MB015	MT139	0.04994719415604702
1970	MB112	MT007	0.04995399634644943
