FeatureID	Taxon	Species	Prevalence	MeanRelativeAbundance	SelectedForMixedModel
S366	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_3_1_53	s__Erysipelotrichaceae_bacterium_3_1_53	0.011162179908076166	9.081961078765498e-06	False
S367	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_5_2_54FAA	s__Erysipelotrichaceae_bacterium_5_2_54FAA	0.02954694681549573	9.066003227436824e-05	False
S368	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_6_1_45	s__Erysipelotrichaceae_bacterium_6_1_45	0.05252790544977019	8.727593765871015e-05	False
S369	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_biforme	s__Eubacterium_biforme	0.08601444517399869	0.00023349866875931513	False
S370	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_cylindroides	s__Eubacterium_cylindroides	0.013788575180564675	2.2015265583606514e-05	False
S371	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Eubacterium_dolichum	s__Eubacterium_dolichum	0.017071569271175313	2.0864822508083454e-05	False
S372	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis	s__Holdemania_filiformis	0.3210768220617203	0.0003039223090416229	False
S373	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_unclassified	s__Holdemania_unclassified	0.11293499671700591	9.753571876431263e-05	False
S374	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Solobacterium|s__Solobacterium_moorei	s__Solobacterium_moorei	0.005909389363099146	1.0368402600535693e-05	False
S375	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	s__Turicibacter_sanguinis	0.01247537754432042	9.336626329318405e-06	False
S376	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_unclassified	s__Turicibacter_unclassified	0.025607353906762966	1.8484495584295337e-05	False
S377	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_fermentans	s__Acidaminococcus_fermentans	0.006565988181221274	4.597857632949717e-06	False
S378	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini	s__Acidaminococcus_intestini	0.06500328299409061	0.0007554398828230909	False
S379	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_BV3L6	s__Acidaminococcus_sp_BV3L6	0.006565988181221274	0.0002979352496225232	False
S380	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_sp_HPA0509	s__Acidaminococcus_sp_HPA0509	0.0006565988181221273	5.645876111389101e-05	False
S381	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_unclassified	s__Acidaminococcus_unclassified	0.11162179908076166	0.004219165290891446	False
S382	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens	s__Phascolarctobacterium_succinatutens	0.0840446487196323	0.001938165138192254	False
S383	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Anaeroglobus|s__Anaeroglobus_geminatus	s__Anaeroglobus_geminatus	0.0013131976362442547	2.664986476588891e-06	False
S384	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus	s__Dialister_invisus	0.47406434668417596	0.01037931444565652	True
S385	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_micraerophilus	s__Dialister_micraerophilus	0.004596191726854892	5.109914980602746e-06	False
S386	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_succinatiphilus	s__Dialister_succinatiphilus	0.0	0.0	False
S387	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_funiformis	s__Megamonas_funiformis	0.02232435981615233	5.9603595060604394e-05	False
S388	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_hypermegale	s__Megamonas_hypermegale	0.04005252790544977	0.00015115055320424572	False
S389	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_rupellensis	s__Megamonas_rupellensis	0.02757715036112935	6.048641557799675e-05	False
S390	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megamonas|s__Megamonas_unclassified	s__Megamonas_unclassified	0.04990151017728168	0.0005586413399982215	False
S391	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_elsdenii	s__Megasphaera_elsdenii	0.0	0.0	False
S392	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_micronuciformis	s__Megasphaera_micronuciformis	0.02298095863427446	0.00011468394562207256	False
S393	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_unclassified	s__Megasphaera_unclassified	0.07747866053841103	0.0004535816155658657	False
S394	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_multacida	s__Mitsuokella_multacida	0.011162179908076166	6.358068077787084e-05	False
S395	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_unclassified	s__Mitsuokella_unclassified	0.07616546290216678	0.00015885069102498605	False
S396	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Selenomonas|s__Selenomonas_noxia	s__Selenomonas_noxia	0.0	0.0	False
S397	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_atypica	s__Veillonella_atypica	0.2541037426132633	0.0004063078433127058	False
S398	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar	s__Veillonella_dispar	0.22390019697964544	0.0005435067535669274	False
S399	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula	s__Veillonella_parvula	0.43335521996060405	0.004463787724294247	True
S400	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_ratti	s__Veillonella_ratti	0.01969796454366382	0.0004942630584232427	False
S401	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_unclassified	s__Veillonella_unclassified	0.4674983585029547	0.004216307277018057	True
S402	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_gonidiaformans	s__Fusobacterium_gonidiaformans	0.0	0.0	False
S403	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_mortiferum	s__Fusobacterium_mortiferum	0.007879185817465528	3.42764177128429e-05	False
S404	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_nucleatum	s__Fusobacterium_nucleatum	0.02298095863427446	0.0004942311869620014	False
S405	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_periodonticum	s__Fusobacterium_periodonticum	0.004596191726854892	2.9910598661727506e-06	False
S406	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium_ulcerans	s__Fusobacterium_ulcerans	0.013131976362442548	6.803156511429267e-05	False
S407	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella|s__Bartonella_unclassified	s__Bartonella_unclassified	0.0006565988181221273	1.632961423965873e-07	False
S408	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus_unclassified	s__Paracoccus_unclassified	0.0	0.0	False
S409	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella_unclassified	s__Bordetella_unclassified	0.0006565988181221273	1.3521430409788863e-07	False
S410	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_unclassified	s__Burkholderia_unclassified	0.019041365725541694	6.057843475841326e-06	False
S411	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia_mirabilis	s__Lautropia_mirabilis	0.0	4.7603389244925606e-08	False
S412	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Burkholderiales_noname|s__Burkholderiales_bacterium_1_1_47	s__Burkholderiales_bacterium_1_1_47	0.38739330269205513	0.0012079135487276242	True
S413	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_unclassified	s__Comamonas_unclassified	0.0006565988181221273	1.6675665197831617e-07	False
S414	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes	s__Oxalobacter_formigenes	0.06565988181221274	0.00015804579687302142	False
S415	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis	s__Parasutterella_excrementihominis	0.3887065003282994	0.0009678479456088576	False
S416	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis	s__Sutterella_wadsworthensis	0.2468811556139199	0.006167222883978816	True
S417	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Chromobacterium|s__Chromobacterium_unclassified	s__Chromobacterium_unclassified	0.0006565988181221273	6.979643342745211e-08	False
S418	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Eikenella|s__Eikenella_corrodens	s__Eikenella_corrodens	0.00984898227183191	2.061376139965457e-05	False
S419	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Kingella|s__Kingella_unclassified	s__Kingella_unclassified	0.0	2.816809493105825e-08	False
S420	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_cinerea	s__Neisseria_cinerea	0.0	3.422682742199429e-08	False
S421	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_flavescens	s__Neisseria_flavescens	0.0006565988181221273	2.6437219251780226e-06	False
S422	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_meningitidis	s__Neisseria_meningitidis	0.0	1.309451853648367e-08	False
S423	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_subflava	s__Neisseria_subflava	0.0013131976362442547	1.1769317947291343e-06	False
S424	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_unclassified	s__Neisseria_unclassified	0.011818778726198293	5.984674713445583e-06	False
S425	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_unclassified	s__Bilophila_unclassified	0.5384110308601444	0.002134692143560067	True
S426	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila_wadsworthia	s__Bilophila_wadsworthia	0.22586999343401182	0.0003273664560080761	False
S427	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_desulfuricans	s__Desulfovibrio_desulfuricans	0.09652002626395273	0.0001997279616318527	False
S428	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio_piger	s__Desulfovibrio_piger	0.04727511490479317	0.00027588491110843463	False
S429	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_concisus	s__Campylobacter_concisus	0.009192383453709783	4.9946649692760185e-06	False
S430	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_curvus	s__Campylobacter_curvus	0.0013131976362442547	7.38477026231287e-07	False
S431	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_gracilis	s__Campylobacter_gracilis	0.003282994090610637	2.1883713951123303e-06	False
S432	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis	s__Campylobacter_hominis	0.007879185817465528	3.740093498801751e-06	False
S433	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_showae	s__Campylobacter_showae	0.001969796454366382	1.2511936197842168e-06	False
S434	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_upsaliensis	s__Campylobacter_upsaliensis	0.0006565988181221273	3.1904468062410036e-05	False
S435	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_ureolyticus	s__Campylobacter_ureolyticus	0.001969796454366382	8.91956421937421e-07	False
S436	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_hydrophila	s__Aeromonas_hydrophila	0.0	0.0	False
S437	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_unclassified	s__Aeromonas_unclassified	0.0	0.0	False
S438	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii	s__Citrobacter_freundii	0.051871306631648066	0.00037200746999446256	False
S439	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_unclassified	s__Citrobacter_unclassified	0.051871306631648066	0.00011839751144999656	False
S440	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Cronobacter|s__Cronobacter_malonaticus	s__Cronobacter_malonaticus	0.0006565988181221273	7.620781488348403e-07	False
S441	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Cronobacter|s__Cronobacter_sakazakii	s__Cronobacter_sakazakii	0.0006565988181221273	2.965554610651616e-07	False
S442	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacteriaceae_noname|s__Enterobacteriaceae_bacterium_9_2_54FAA	s__Enterobacteriaceae_bacterium_9_2_54FAA	0.001969796454366382	1.5862762979223025e-06	False
S443	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_aerogenes	s__Enterobacter_aerogenes	0.005909389363099146	1.2840037483149242e-05	False
S444	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cancerogenus	s__Enterobacter_cancerogenus	0.0006565988181221273	8.493762311227841e-07	False
S445	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae	s__Enterobacter_cloacae	0.050558108995403805	0.0003571600848503989	False
S446	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_hormaechei	s__Enterobacter_hormaechei	0.0006565988181221273	1.0112271319308962e-06	False
S447	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_mori	s__Enterobacter_mori	0.0006565988181221273	2.359482286691398e-07	False
S448	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_sp_MGH_8	s__Enterobacter_sp_MGH_8	0.0006565988181221273	3.589837678814339e-05	False
S449	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_albertii	s__Escherichia_albertii	0.0006565988181221273	1.3776227017374846e-05	False
S450	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	s__Escherichia_coli	0.5673013788575181	0.015932439229564208	True
S451	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_sp_TW09276	s__Escherichia_sp_TW09276	0.0026263952724885093	6.875966032120338e-05	False
S452	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified	s__Escherichia_unclassified	0.3184504267892318	0.0006929210395488427	False
S453	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Hafnia|s__Hafnia_alvei	s__Hafnia_alvei	0.001969796454366382	8.984003425554245e-07	False
S454	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_oxytoca	s__Klebsiella_oxytoca	0.038739330269205514	0.0006107745982456835	False
S455	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_pneumoniae	s__Klebsiella_pneumoniae	0.10111621799080761	0.0020293775334114658	False
S456	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_sp_MS_92_3	s__Klebsiella_sp_MS_92_3	0.0013131976362442547	6.9977759155805286e-06	False
S457	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_unclassified	s__Klebsiella_unclassified	0.043992120814182537	9.650024839110841e-05	False
S458	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_variicola	s__Klebsiella_variicola	0.0	1.7628530771830316e-08	False
S459	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Morganella|s__Morganella_morganii	s__Morganella_morganii	0.019041365725541694	0.00037707029884871874	False
S460	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_agglomerans	s__Pantoea_agglomerans	0.0	9.783322390019698e-09	False
S461	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_ananatis	s__Pantoea_ananatis	0.0	4.123442227183851e-08	False
S462	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_unclassified	s__Pantoea_unclassified	0.03151674326986211	1.8286388816286965e-05	False
S463	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Proteus|s__Proteus_mirabilis	s__Proteus_mirabilis	0.056467498358502954	0.0010198868791704452	False
S464	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Proteus|s__Proteus_penneri	s__Proteus_penneri	0.011162179908076166	9.795263690945801e-05	False
S465	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Proteus|s__Proteus_unclassified	s__Proteus_unclassified	0.005252790544977019	2.2373079360537787e-06	False
S466	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Providencia|s__Providencia_alcalifaciens	s__Providencia_alcalifaciens	0.0013131976362442547	4.676113516087694e-06	False
S467	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Providencia|s__Providencia_rettgeri	s__Providencia_rettgeri	0.0	5.2462271799093874e-08	False
S468	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Providencia|s__Providencia_unclassified	s__Providencia_unclassified	0.0026263952724885093	4.847185521351714e-07	False
S469	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Rahnella|s__Rahnella_aquatilis	s__Rahnella_aquatilis	0.0	3.979706378880204e-08	False
S470	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica	s__Raoultella_ornithinolytica	0.0013131976362442547	1.6378835522476092e-06	False
S471	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia|s__Serratia_liquefaciens	s__Serratia_liquefaciens	0.0	1.5367183047161183e-08	False
S472	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia|s__Serratia_marcescens	s__Serratia_marcescens	0.0006565988181221273	1.1636105013749097e-06	False
S473	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella|s__Shigella_flexneri	s__Shigella_flexneri	0.003939592908732764	9.63248399534662e-06	False
S474	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Shigella|s__Shigella_sonnei	s__Shigella_sonnei	0.0026263952724885093	3.5911357675050235e-06	False
S475	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Yersinia|s__Yersinia_enterocolitica	s__Yersinia_enterocolitica	0.0006565988181221273	1.2250882390758788e-07	False
S476	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Yersinia|s__Yersinia_unclassified	s__Yersinia_unclassified	0.0	4.891660705843779e-08	False
S477	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Actinobacillus|s__Actinobacillus_unclassified	s__Actinobacillus_unclassified	0.04333552199606041	2.5757776272064865e-05	False
S478	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_aphrophilus	s__Aggregatibacter_aphrophilus	0.0	2.908731891661457e-08	False
S479	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_segnis	s__Aggregatibacter_segnis	0.00984898227183191	1.9331716168062467e-05	False
S480	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter_unclassified	s__Aggregatibacter_unclassified	0.011818778726198293	2.2071922565058977e-05	False
S481	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_haemolyticus	s__Haemophilus_haemolyticus	0.004596191726854892	2.010421418736971e-06	False
S482	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_influenzae	s__Haemophilus_influenzae	0.001969796454366382	1.1274921822243886e-06	False
S483	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parahaemolyticus	s__Haemophilus_parahaemolyticus	0.0026263952724885093	4.168528621173084e-06	False
S484	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae	s__Haemophilus_parainfluenzae	0.495075508864084	0.003514614442358246	True
S485	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_paraphrohaemolyticus	s__Haemophilus_paraphrohaemolyticus	0.0026263952724885093	4.694327738772153e-06	False
