community	medium	receiver	donor	compound	scs	mus	mps	smetana	Compound	CompoundName	PositiveSMETANA
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_hxan_e	0.0	0.0	0	0.0	hxan	hxan	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_ibup_S_e	0.0	0.0	0	0.0	ibup_S	ibup S	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_ibupgluc_e	0.0	0.0	0	0.0	ibupgluc	ibupgluc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_imn_e	0.0	0.0	0	0.0	imn	imn	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_imn_glc_e	0.0	0.0	0	0.0	imn_glc	imn glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_ins_e	0.0	0.0	1	0.0	ins	ins	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_inulin_e	0.0	0.0	0	0.0	inulin	inulin	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_inv_e	0.0	0.0	0	0.0	inv	inv	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_inv_m1_e	0.0	0.0	0	0.0	inv_m1	inv m1	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_isobut_e	0.0	0.0	0	0.0	isobut	isobut	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_isocapr_e	0.0	0.0	0	0.0	isocapr	isocapr	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_isosorbide_5mn_e	0.0	0.0	0	0.0	isosorbide_5mn	isosorbide 5mn	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_isosorbide_5mn_glc_e	0.0	0.0	0	0.0	isosorbide_5mn_glc	isosorbide 5mn glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_isoval_e	0.0	0.0	0	0.0	isoval	isoval	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_k_e	0.0	1.0	0	0.0	k	k	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_kesto_e	0.0	0.0	0	0.0	kesto	kesto	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_kestopt_e	0.0	0.0	0	0.0	kestopt	kestopt	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_kestottr_e	0.0	0.0	0	0.0	kestottr	kestottr	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_kprofen_e	0.0	0.0	0	0.0	kprofen	kprofen	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_kprofen_glc_e	0.0	0.0	0	0.0	kprofen_glc	kprofen glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_lac_D_e	0.0	0.1	0	0.0	lac_D	D-lactate	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_lac_L_e	0.0	0.0	0	0.0	lac_L	L-lactate	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_lactl_e	0.0	0.0	0	0.0	lactl	lactl	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_lcts_e	0.0	0.0	0	0.0	lcts	lcts	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_leu_L_e	0.0	0.04	0	0.0	leu_L	leu L	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_lst4exp_e	0.0	0.0	0	0.0	lst4exp	lst4exp	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_lstn1gluc_e	0.0	0.0	0	0.0	lstn1gluc	lstn1gluc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_lstn_e	0.0	0.0	0	0.0	lstn	lstn	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_lstnm4_e	0.0	0.0	0	0.0	lstnm4	lstnm4	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_lstnm7_e	0.0	0.0	0	0.0	lstnm7	lstnm7	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_malt_e	0.0	0.0	0	0.0	malt	malt	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_malttr_e	0.0	0.0	0	0.0	malttr	malttr	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_man_e	0.0	0.01	0	0.0	man	man	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_mantr_e	0.0	0.0	0	0.0	mantr	mantr	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_mdz_e	0.0	0.0	0	0.0	mdz	mdz	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_mdz_glc_e	0.0	0.0	0	0.0	mdz_glc	mdz glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_mdzglc_e	0.0	0.0	0	0.0	mdzglc	mdzglc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_melib_e	0.0	0.0	0	0.0	melib	melib	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_met_L_e	0.0	0.0	0	0.0	met_L	met L	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_metala_e	0.0	0.0	0	0.0	metala	metala	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_mg2_e	0.0	1.0	0	0.0	mg2	mg2	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_miso_e	0.0	0.0	0	0.0	miso	miso	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_miso_glc_e	0.0	0.0	0	0.0	miso_glc	miso glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_mn2_e	0.0	1.0	0	0.0	mn2	mn2	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_mqn7_e	0.0	0.0	0	0.0	mqn7	mqn7	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_mqn8_e	0.0	0.0	0	0.0	mqn8	mqn8	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_mrphn_3glc_e	0.0	0.0	0	0.0	mrphn_3glc	mrphn 3glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_mrphn_6glc_e	0.0	0.0	0	0.0	mrphn_6glc	mrphn 6glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_mrphn_e	0.0	0.0	0	0.0	mrphn	mrphn	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_mtz_e	0.0	0.0	0	0.0	mtz	mtz	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_mtz_glc_e	0.0	0.0	0	0.0	mtz_glc	mtz glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_na1_e	0.0	0.0	0	0.0	na1	na1	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_nac_e	0.0	0.0	0	0.0	nac	nac	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_nchlphncl_e	0.0	0.0	1	0.0	nchlphncl	nchlphncl	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_neopront_e	0.0	0.0	0	0.0	neopront	neopront	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_nh4_e	0.0	0.18	1	0.0	nh4	Ammonium	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_nsldp_m5_e	0.0	0.0	0	0.0	nsldp_m5	nsldp m5	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_nsldp_m5_glc_e	0.0	0.0	0	0.0	nsldp_m5_glc	nsldp m5 glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_nverp_e	0.0	0.0	0	0.0	nverp	nverp	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_nverp_glc_e	0.0	0.0	0	0.0	nverp_glc	nverp glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_nzp_e	0.0	0.0	1	0.0	nzp	nzp	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_o2_e	0.0	0.0	1	0.0	o2	Oxygen	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_ocdca_e	0.0	0.0	0	0.0	ocdca	ocdca	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_odsm_egltmn_e	0.0	0.0	0	0.0	odsm_egltmn	odsm egltmn	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_odsm_egltmn_glc_e	0.0	0.0	0	0.0	odsm_egltmn_glc	odsm egltmn glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_odsm_gltmn_e	0.0	0.0	0	0.0	odsm_gltmn	odsm gltmn	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_odsm_gltmn_glc_e	0.0	0.0	0	0.0	odsm_gltmn_glc	odsm gltmn glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_oh_etr_e	0.0	0.0	0	0.0	oh_etr	oh etr	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_oh_etr_glc_e	0.0	0.0	0	0.0	oh_etr_glc	oh etr glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_oh_pbl_e	0.0	0.0	0	0.0	oh_pbl	oh pbl	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_oh_pbl_glc_e	0.0	0.0	0	0.0	oh_pbl_glc	oh pbl glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_olsa_e	0.0	0.0	0	0.0	olsa	olsa	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_pb_e	0.0	0.0	0	0.0	pb	pb	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_pheme_e	0.0	0.0	0	0.0	pheme	pheme	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_phppa_e	0.0	0.0	0	0.0	phppa	phppa	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_phppa_glc_e	0.0	0.0	0	0.0	phppa_glc	phppa glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_phtn_glc_e	0.0	0.0	0	0.0	phtn_glc	phtn glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_pi_e	0.0	1.0	0	0.0	pi	pi	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_ppa_e	0.0	0.0	1	0.0	ppa	Propionate	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_ppi_e	0.0	0.0	1	0.0	ppi	ppi	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_pro_L_e	0.0	0.06	0	0.0	pro_L	pro L	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_prob_e	0.0	0.0	0	0.0	prob	prob	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_prob_glc_e	0.0	0.0	0	0.0	prob_glc	prob glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_pront_e	0.0	0.0	0	0.0	pront	pront	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_pront_glc_e	0.0	0.0	0	0.0	pront_glc	pront glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_propl_e	0.0	0.0	0	0.0	propl	propl	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_propl_glc_e	0.0	0.0	0	0.0	propl_glc	propl glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_prx_mII_e	0.0	0.0	0	0.0	prx_mII	prx mII	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_prx_mII_glc_e	0.0	0.0	0	0.0	prx_mII_glc	prx mII glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_prx_mI_e	0.0	0.0	0	0.0	prx_mI	prx mI	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_prx_mI_glc_e	0.0	0.0	0	0.0	prx_mI_glc	prx mI glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_ptrc_e	0.0	0.0	0	0.0	ptrc	ptrc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_ptvst_e	0.0	0.0	0	0.0	ptvst	ptvst	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_ptvstgluc_e	0.0	0.0	0	0.0	ptvstgluc	ptvstgluc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_pvs_e	0.0	0.0	0	0.0	pvs	pvs	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_pvsgluc_e	0.0	0.0	0	0.0	pvsgluc	pvsgluc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_pyr_e	0.0	0.14	0	0.0	pyr	pyr	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_r406_e	0.0	0.0	0	0.0	r406	r406	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_r406_glc_e	0.0	0.0	0	0.0	r406_glc	r406 glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_r529_e	0.0	0.0	0	0.0	r529	r529	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_r529_glc_e	0.0	0.0	0	0.0	r529_glc	r529 glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_raffin_e	0.0	0.0	0	0.0	raffin	raffin	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_regfnb_e	0.0	0.0	0	0.0	regfnb	regfnb	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_regfnb_glc_e	0.0	0.0	0	0.0	regfnb_glc	regfnb glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_rep_e	0.0	0.0	0	0.0	rep	rep	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_rep_glc_e	0.0	0.0	0	0.0	rep_glc	rep glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_ribflv_e	0.0	0.0	0	0.0	ribflv	ribflv	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_rmn_e	0.0	0.03	0	0.0	rmn	rmn	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_rpn_104557_cb_glc_e	0.0	0.0	0	0.0	rpn_104557_cb_glc	rpn 104557 cb glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_rpn_104557_e	0.0	0.0	0	0.0	rpn_104557	rpn 104557	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_rpn_96990_e	0.0	0.0	0	0.0	rpn_96990	rpn 96990	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_rpn_96990_glc_e	0.0	0.0	0	0.0	rpn_96990_glc	rpn 96990 glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_rpn_oh_e	0.0	0.0	0	0.0	rpn_oh	rpn oh	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_rpn_oh_glc_e	0.0	0.0	0	0.0	rpn_oh_glc	rpn oh glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_rsv_e	0.0	0.0	0	0.0	rsv	rsv	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_rsvgluc_e	0.0	0.0	0	0.0	rsvgluc	rsvgluc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sT_antigen_e	0.0	0.0	0	0.0	sT_antigen	sT antigen	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sTn_antigen_e	0.0	0.0	0	0.0	sTn_antigen	sTn antigen	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_salcn_e	0.0	0.0	0	0.0	salcn	salcn	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sanilamide_e	0.0	0.0	0	0.0	sanilamide	sanilamide	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sb_611855_e	0.0	0.0	0	0.0	sb_611855	sb 611855	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sb_y_e	0.0	0.0	0	0.0	sb_y	sb y	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sch_488128_e	0.0	0.0	0	0.0	sch_488128	sch 488128	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sch_57871_e	0.0	0.0	0	0.0	sch_57871	sch 57871	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sch_57871_glc_e	0.0	0.0	0	0.0	sch_57871_glc	sch 57871 glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_ser_L_e	0.0	0.11	0	0.0	ser_L	ser L	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sfnd_1689_e	0.0	0.0	0	0.0	sfnd_1689	sfnd 1689	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sfnd_1689_glc_e	0.0	0.0	0	0.0	sfnd_1689_glc	sfnd 1689 glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sftz_e	0.0	0.0	0	0.0	sftz	sftz	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sftz_glc_e	0.0	0.0	0	0.0	sftz_glc	sftz glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_simvgluc_e	0.0	0.0	0	0.0	simvgluc	simvgluc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_smap_e	0.0	0.0	0	0.0	smap	smap	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_smap_glc_e	0.0	0.0	0	0.0	smap_glc	smap glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_smvacid_e	0.0	0.0	0	0.0	smvacid	smvacid	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sn38_e	0.0	0.0	0	0.0	sn38	sn38	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sn38g_e	0.0	0.0	0	0.0	sn38g	sn38g	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_so4_e	0.0	1.0	0	0.0	so4	so4	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_spmd_e	0.0	0.0	0	0.0	spmd	spmd	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_spz_e	0.0	0.0	0	0.0	spz	spz	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_spz_glc_e	0.0	0.0	0	0.0	spz_glc	spz glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_spz_sfn_e	0.0	0.0	0	0.0	spz_sfn	spz sfn	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_spz_sfn_glc_e	0.0	0.0	0	0.0	spz_sfn_glc	spz sfn glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_srv_e	0.0	0.0	0	0.0	srv	srv	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_ssz_e	0.0	0.0	0	0.0	ssz	ssz	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_stg_e	0.0	0.0	0	0.0	stg	stg	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_stg_m3_e	0.0	0.0	0	0.0	stg_m3	stg m3	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_stg_m4_e	0.0	0.0	0	0.0	stg_m4	stg m4	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_stys_e	0.0	0.0	0	0.0	stys	stys	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_succ_e	0.0	0.07	0	0.0	succ	Succinate	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sucr_e	0.0	0.0	0	0.0	sucr	sucr	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_sulfp_e	0.0	0.0	0	0.0	sulfp	sulfp	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tab_e	0.0	0.0	0	0.0	tab	tab	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tat_e	0.0	0.0	0	0.0	tat	tat	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tgz_e	0.0	0.0	0	0.0	tgz	tgz	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tgz_glc_e	0.0	0.0	0	0.0	tgz_glc	tgz glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_thsacmp_e	0.0	0.0	0	0.0	thsacmp	thsacmp	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_1a_e	0.0	0.0	0	0.0	tlf_a_1a	tlf a 1a	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_1b_e	0.0	0.0	0	0.0	tlf_a_1b	tlf a 1b	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_1x_e	0.0	0.0	0	0.0	tlf_a_1x	tlf a 1x	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_2_e	0.0	0.0	0	0.0	tlf_a_2	tlf a 2	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_2a_e	0.0	0.0	0	0.0	tlf_a_2a	tlf a 2a	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_3_e	0.0	0.0	0	0.0	tlf_a_3	tlf a 3	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_4_e	0.0	0.0	0	0.0	tlf_a_4	tlf a 4	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_e	0.0	0.0	0	0.0	tlf_a	tlf a	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_m1_e	0.0	0.0	0	0.0	tlf_a_m1	tlf a m1	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_m2_e	0.0	0.0	0	0.0	tlf_a_m2	tlf a m2	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_m3_e	0.0	0.0	0	0.0	tlf_a_m3	tlf a m3	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_m4_e	0.0	0.0	0	0.0	tlf_a_m4	tlf a m4	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_m4a_e	0.0	0.0	0	0.0	tlf_a_m4a	tlf a m4a	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_m5_e	0.0	0.0	0	0.0	tlf_a_m5	tlf a m5	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_m5a_e	0.0	0.0	0	0.0	tlf_a_m5a	tlf a m5a	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_m5b_e	0.0	0.0	0	0.0	tlf_a_m5b	tlf a m5b	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_m6_e	0.0	0.0	0	0.0	tlf_a_m6	tlf a m6	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlf_a_m9_e	0.0	0.0	0	0.0	tlf_a_m9	tlf a m9	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlms_e	0.0	0.0	0	0.0	tlms	tlms	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tlms_glc_e	0.0	0.0	0	0.0	tlms_glc	tlms glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tmacmp_e	0.0	0.0	0	0.0	tmacmp	tmacmp	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tolcp_ac_e	0.0	0.0	0	0.0	tolcp_ac	tolcp ac	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tolcp_ac_glc_e	0.0	0.0	0	0.0	tolcp_ac_glc	tolcp ac glc	False
all	western_diet_gut_anoxic_membership	Bacteroides_vulgatus	Prevotella_copri	M_tolcp_am_e	0.0	0.0	0	0.0	tolcp_am	tolcp am	False
